prod_id,year,geography,commodity,reference_point,material_type,data_type,unit,value,value_tonnes,comment,main_id,facility_group_id,company_id,source_id
PROD-UNKNOWN-2023-16,2023,World,Palladium,4,Intermediate metal,Production,koz,201.0,6.251803499999999,"Integrated Nickel Operations includes Sudbury, Raglan and Nikkelverk (in Norway). Intermediate or refined metal thus have world coverage.",-,-,,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-UNKNOWN-2023-17,2023,World,Platinum,4,Intermediate metal,Production,koz,24.0,0.7464839999999999,"Integrated Nickel Operations includes Sudbury, Raglan and Nikkelverk (in Norway). Intermediate or refined metal thus have world coverage.",-,-,,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-UNKNOWN-2023-18,2023,World,Platinum,4,Intermediate metal,Production,koz,51.0,1.5862785,"Integrated Nickel Operations includes Sudbury, Raglan and Nikkelverk (in Norway). Intermediate or refined metal thus have world coverage.",-,-,,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-UNKNOWN-2023-19,2023,World,Rhodium,4,Intermediate metal,Production,koz,3.0,0.09331049999999999,"Integrated Nickel Operations includes Sudbury, Raglan and Nikkelverk (in Norway). Intermediate or refined metal thus have world coverage.",-,-,,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-UNKNOWN-2023-20,2023,World,Rhodium,4,Intermediate metal,Production,koz,3.0,0.09331049999999999,"Integrated Nickel Operations includes Sudbury, Raglan and Nikkelverk (in Norway). Intermediate or refined metal thus have world coverage.",-,-,,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-UNKNOWN-2023-21,2023,World,Silver,4,Intermediate metal,Production,koz,223.0,6.9360805,"Integrated Nickel Operations includes Sudbury, Raglan and Nikkelverk (in Norway). Intermediate or refined metal thus have world coverage.",-,-,,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-4724f4ba-2024-1,2024,Canada,Gold,1,Ore mined,Production,t,34017.0,34017.0,,BC-MAIN-4724f4ba,-,,SRC_GoldMountainMiningCorp_gold-mountain-reports-its-interim-q4-2025-financial-and-operating-results-1001121?utm_source=chatgpt
PROD-4724f4ba-2024-2,2024,Canada,Gold,1,Waste mined,Production,t,1623010.0,1623010.0,,BC-MAIN-4724f4ba,-,,SRC_GoldMountainMiningCorp_gold-mountain-reports-its-interim-q4-2025-financial-and-operating-results-1001121?utm_source=chatgpt
PROD-4724f4ba-2024-3,2024,Canada,Gold,2,Ore delivered,Production,t,33245.0,33245.0,,BC-MAIN-4724f4ba,-,,SRC_GoldMountainMiningCorp_gold-mountain-reports-its-interim-q4-2025-financial-and-operating-results-1001121?utm_source=chatgpt
PROD-4724f4ba-2024-4,2024,Canada,Gold,2,Ore grade,Technical attribute,g/t,4.26,,,BC-MAIN-4724f4ba,-,,SRC_GoldMountainMiningCorp_gold-mountain-reports-its-interim-q4-2025-financial-and-operating-results-1001121?utm_source=chatgpt
PROD-4724f4ba-2024-5,2024,Canada,Gold,1,Strip ratio,Technical attribute,waste/ore,47.7,,,BC-MAIN-4724f4ba,-,,SRC_GoldMountainMiningCorp_gold-mountain-reports-its-interim-q4-2025-financial-and-operating-results-1001121?utm_source=chatgpt
PROD-4724f4ba-2024-6,2024,Canada,Gold,4,Gold ounces sold,Production,oz,3916.0,0.121801306,,BC-MAIN-4724f4ba,-,,SRC_GoldMountainMiningCorp_gold-mountain-reports-its-interim-q4-2025-financial-and-operating-results-1001121?utm_source=chatgpt
PROD-b86f7d07-2023-1,2023,Canada,Lead,4,Intermediate metal,Production,kt,2.9,2900.0,,QC-MAIN-b86f7d07,-,,SRC_HeclaMiningCompany_hecla-keno-hill-yukon-territory-canada
PROD-b86f7d07-2023-2,2023,Canada,Silver,4,Intermediate metal,Production,Moz,2.8,2.8,,QC-MAIN-b86f7d07,-,,SRC_HeclaMiningCompany_hecla-keno-hill-yukon-territory-canada
PROD-b86f7d07-2023-3,2023,Canada,Zinc,4,Intermediate metal,Production,kt,1.5,1500.0,,QC-MAIN-b86f7d07,-,,SRC_HeclaMiningCompany_hecla-keno-hill-yukon-territory-canada
PROD-UNKNOWN-2023-22,2023,World,Silver,4,Intermediate metal,Production,koz,407.0,12.659124499999999,"Integrated Nickel Operations includes Sudbury, Raglan and Nikkelverk (in Norway). Intermediate or refined metal thus have world coverage.",-,-,,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-a97821c0-2023-1,2023,Canada,Copper,3,Concentrate,Production,kt,22.6,22600.0,,QC-MAIN-a97821c0,-,,SRC_Glencore_GLEN_2024-FY_ProductionReport_tables
PROD-fc6f1a44-2023-1,2023,Canada,Steel,4,Nominal crude steel capacity,Capacity,ttpa,650.0,,,ON-MAIN-fc6f1a44,-,,"SRC_HeicoCompanies,LLC_GEM"
PROD-a97821c0-2023-2,2023,Canada,Silver,3,Concentrate,Production,koz,1378.0,42.860623,,QC-MAIN-a97821c0,-,,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-a97821c0-2023-3,2023,Canada,Zinc,3,Concentrate,Production,kt,38.6,38600.0,,QC-MAIN-a97821c0,-,,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-a3c56a83-2023-1,2023,Canada,Ore,2,Ore milled,Production,kt,10248.0,10248000.0,,ON-MAIN-a3c56a83,-,,SRC_ImpalaCanadaLtd_FY2024
PROD-a3c56a83-2023-2,2023,Canada,PGM,2,Head grade,Technical attribute,g/t,3.88,,,ON-MAIN-a3c56a83,-,,SRC_ImpalaCanadaLtd_FY2024
PROD-a3c56a83-2023-3,2023,Canada,PGM,4,Intermediate metal,Production,koz,1232.0,38.319511999999996,,ON-MAIN-a3c56a83,-,,SRC_ImpalaCanadaLtd_FY2024
PROD-be5b3dc8-2023-1,2023,Canada,Copper,2,Ore grade,Technical attribute,%,0.86,,,MB-MAIN-be5b3dc8,-,,SRC_HudbayMineralsInc_MDA25
PROD-be5b3dc8-2023-2,2023,Canada,Gold,2,Ore grade,Technical attribute,g/t,4.74,,,MB-MAIN-be5b3dc8,-,,SRC_HudbayMineralsInc_MDA25
PROD-be5b3dc8-2023-3,2023,Canada,Ore,1,Ore mined,Production,t,1526729.0,1526729.0,,MB-MAIN-be5b3dc8,-,,SRC_HudbayMineralsInc_MDA25
PROD-be5b3dc8-2023-4,2023,Canada,Silver,2,Ore grade,Technical attribute,g/t,24.51,,,MB-MAIN-be5b3dc8,-,,SRC_HudbayMineralsInc_MDA25
PROD-be5b3dc8-2023-5,2023,Canada,Zinc,2,Ore grade,Technical attribute,%,3.0,,,MB-MAIN-be5b3dc8,-,,SRC_HudbayMineralsInc_MDA25
PROD-4ea8ac9d-2023-1,2023,Canada,Copper,3,Concentrate,Production,t,7702.438517,7702.438517,,NU-MAIN-4ea8ac9d,-,,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-4ea8ac9d-2023-2,2023,Canada,Gold,4,Intermediate metal,Production,oz,306648.486458,9.537841198546403,,NU-MAIN-4ea8ac9d,-,,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-4ea8ac9d-2023-3,2023,Canada,Ore,2,Ore processed,Production,t,2658395.96049,2658395.96049,,NU-MAIN-4ea8ac9d,-,,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-4ea8ac9d-2023-4,2023,Canada,Silver,4,Intermediate metal,Production,koz,588.0,18.288858,,NU-MAIN-4ea8ac9d,-,,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-4ea8ac9d-2023-5,2023,Canada,Zinc,3,Concentrate,Production,t,2577.9603749999997,2577.9603749999997,,NU-MAIN-4ea8ac9d,-,,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-7001a391-2023-1,2023,Canada,Cobalt,2,Ore grade,Technical attribute,%,0.01,,,ON-MAIN-7001a391,-,,SRC_KGHMPolskaMiedźS.A._Magna_Mining_MDA_2024
PROD-7001a391-2023-2,2023,Canada,Copper,2,Ore grade,Technical attribute,%,1.59,,,ON-MAIN-7001a391,-,,SRC_KGHMPolskaMiedźS.A._Magna_Mining_MDA_2024
PROD-7001a391-2023-3,2023,Canada,Gold,2,Ore grade,Technical attribute,g/t,0.41,,,ON-MAIN-7001a391,-,,SRC_KGHMPolskaMiedźS.A._Magna_Mining_MDA_2024
PROD-7001a391-2023-4,2023,Canada,Nickel,2,Ore grade,Technical attribute,%,0.23,,,ON-MAIN-7001a391,-,,SRC_KGHMPolskaMiedźS.A._Magna_Mining_MDA_2024
PROD-7001a391-2023-5,2023,Canada,Ore,1,Ore mined,Production,t,317660.0,317660.0,,ON-MAIN-7001a391,-,,SRC_KGHMPolskaMiedźS.A._Magna_Mining_MDA_2024
PROD-7001a391-2023-6,2023,Canada,Palladium,2,Ore grade,Technical attribute,g/t,1.34,,,ON-MAIN-7001a391,-,,SRC_KGHMPolskaMiedźS.A._Magna_Mining_MDA_2024
PROD-7001a391-2023-7,2023,Canada,Platinum,2,Ore grade,Technical attribute,g/t,1.03,,,ON-MAIN-7001a391,-,,SRC_KGHMPolskaMiedźS.A._Magna_Mining_MDA_2024
PROD-7001a391-2023-8,2023,Canada,Silver,2,Ore grade,Technical attribute,g/t,14.05,,,ON-MAIN-7001a391,-,,SRC_KGHMPolskaMiedźS.A._Magna_Mining_MDA_2024
PROD-ed23117f-2023-1,2023,Canada,Copper,2,Head grade,Technical attribute,%,0.18,,,BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-ed23117f-2023-2,2023,Canada,Copper,2,Recovery rate,Technical attribute,%,77.6,,,BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-ed23117f-2023-3,2023,Canada,Gold,2,Head grade,Technical attribute,g/t,0.36,,,BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-ed23117f-2023-4,2023,Canada,Gold,2,Recovery rate,Technical attribute,%,64.0,,,BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-ed23117f-2023-5,2023,Canada,Concentrate,3,Concentrate produced,Production,dmt,142285.0,142285.0,"No commodity is given, probably a concentrate mix?",BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-ed23117f-2023-6,2023,Canada,Copper,3,Concentrate,Production,klbs,61862.0,28060108.303999998,Assumed concentrate as it is not a refinery/smelter,BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-ed23117f-2023-7,2023,Canada,Gold,4,Intermediate metal,Production,oz,154391.0,4.8021004685,,BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-ed23117f-2023-8,2023,Canada,Ore,1,Ore mined,Production,kt,21278.0,21278000.0,,BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-ed23117f-2023-9,2023,Canada,Ore,2,Ore processed,Production,kt,21680.0,21680000.0,,BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-ed23117f-2023-10,2023,Canada,Ore,1,Tonnes mined,Production,kt,50015.0,50015000.0,,BC-MAIN-ed23117f,,,SRC_CenterraGoldInc_Data
PROD-3f490561-2023-1,2023,Canada,Copper,2,Ore grade,Technical attribute,%,0.287,,,BC-MAIN-3f490561,-,,SRC_ImperialMetalsCorporation_2024-Q4-MDA
PROD-da0b5c3d-2023-1,2023,Canada,Copper,3,Concentrate grade,Technical attribute,% Cu,20.11,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-2,2023,Canada,Copper,2,Head grade,Technical attribute,%,0.74,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-3,2023,Canada,Copper,2,Recovery rate,Technical attribute,%,90.4,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-4,2023,Canada,Gold,2,Head grade,Technical attribute,g/t,3.45,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-5,2023,Canada,Gold,2,Recovery rate,Technical attribute,%,64.8,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-6,2023,Canada,Silver,2,Head grade,Technical attribute,g/t,24.19,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-7,2023,Canada,Silver,2,Recovery rate,Technical attribute,%,61.4,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-8,2023,Canada,Zinc,3,Concentrate grade,Technical attribute,% Zn,51.84,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-9,2023,Canada,Zinc,2,Head grade,Technical attribute,%,4.36,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-10,2023,Canada,Zinc,2,Recovery rate,Technical attribute,%,82.2,,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-11,2023,Canada,Ore,2,Ore milled,Production,t,965567.0,965567.0,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-12,2023,Canada,Copper,3,Concentrate,Production,t,31900.0,31900.0,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-13,2023,Canada,Copper,3,Contained metal in concentrate,Production,t,6415.0,6415.0,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-14,2023,Canada,Copper,3,Total contained metal in concentrate and doré produced,Production,t,12154.0,12154.0,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-15,2023,Canada,Gold,3,Contained metal in concentrate,Production,oz,69326.0,2.156281241,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-16,2023,Canada,Gold,3,Total contained metal in concentrate and doré produced,Production,oz,187363.0,5.8276450705,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-17,2023,Canada,Silver,3,Contained metal in concentrate,Production,oz,461399.0,14.3511237965,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-18,2023,Canada,Silver,3,Total contained metal in concentrate and doré produced,Production,oz,851723.0,26.4915663305,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-19,2023,Canada,Zinc,3,Concentrate,Production,t,66824.0,66824.0,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-20,2023,Canada,Zinc,3,Contained metal in concentrate,Production,t,34642.0,34642.0,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-da0b5c3d-2023-21,2023,Canada,Zinc,3,Total contained metal in concentrate and doré produced,Production,t,34642.0,34642.0,,MB-MAIN-da0b5c3d,-,,SRC_HudbayMineralsInc_MDA25
PROD-02884fb5-2023-1,2023,Canada,Ore,2,Head grade,Technical attribute,g/t,3.03,,,QC-MAIN-02884fb5,-,,SRC_IAMGOLDCorporation_operational_data
PROD-02884fb5-2023-2,2023,Canada,Ore,2,Ore grade,Technical attribute,g/t,3.19,,,QC-MAIN-02884fb5,-,,SRC_IAMGOLDCorporation_operational_data
PROD-02884fb5-2023-3,2023,Canada,Ore,2,Recovery rate,Technical attribute,%,93.0,,,QC-MAIN-02884fb5,-,,SRC_IAMGOLDCorporation_operational_data
PROD-02884fb5-2023-4,2023,Canada,Ore,2,Ore milled,Production,kt,1034.0,1034000.0,,QC-MAIN-02884fb5,-,,SRC_IAMGOLDCorporation_operational_data
PROD-02884fb5-2023-5,2023,Canada,Ore,1,Ore mined,Production,kt,1022.0,1022000.0,,QC-MAIN-02884fb5,-,,SRC_IAMGOLDCorporation_operational_data
PROD-02884fb5-2023-6,2023,Canada,Gold,4,Intermediate metal,Production,koz,93.0,2.8926255,,QC-MAIN-02884fb5,-,,SRC_IAMGOLDCorporation_operational_data
PROD-3f490561-2023-2,2023,Canada,Copper,2,Recovery rate,Technical attribute,%,80.0,,,BC-MAIN-3f490561,-,,SRC_ImperialMetalsCorporation_2024-Q4-MDA
PROD-3f490561-2023-3,2023,Canada,Copper,3,Concentrate,Production,klbs,30145.0,13673530.84,Assumed concentrate as it is not a refinery/smelter,BC-MAIN-3f490561,-,,SRC_ImperialMetalsCorporation_2024-Q4-MDA
PROD-3f490561-2023-4,2023,Canada,Gold,2,Ore grade,Technical attribute,g/t,0.311,,,BC-MAIN-3f490561,-,,SRC_ImperialMetalsCorporation_2024-Q4-MDA
PROD-3f490561-2023-5,2023,Canada,Gold,2,Recovery rate,Technical attribute,%,70.4,,,BC-MAIN-3f490561,-,,SRC_ImperialMetalsCorporation_2024-Q4-MDA
PROD-3f490561-2023-6,2023,Canada,Gold,4,Intermediate metal,Production,oz,41834.0,1.301183819,,BC-MAIN-3f490561,-,,SRC_ImperialMetalsCorporation_2024-Q4-MDA
PROD-3f490561-2023-7,2023,Canada,Ore,2,Ore milled,Production,t,5948239.0,5948239.0,,BC-MAIN-3f490561,-,,SRC_ImperialMetalsCorporation_2024-Q4-MDA
PROD-aa76f6f2-2023-1,2023,Canada,Copper,2,Grade,Technical attribute,%,0.77,,,BC-MAIN-aa76f6f2,-,,SRC_NewGoldInc_New_gold_production
PROD-aa76f6f2-2023-2,2023,Canada,Copper,2,Recovery rate,Technical attribute,%,91.0,,,BC-MAIN-aa76f6f2,-,,SRC_NewGoldInc_New_gold_production
PROD-aa76f6f2-2023-3,2023,Canada,Copper,3,Concentrate,Production,Mlbs,47.4,47.4,Assumed concentrate as it is not a refinery/smelter,BC-MAIN-aa76f6f2,-,,SRC_NewGoldInc_New_gold_production
PROD-aa76f6f2-2023-4,2023,Canada,Gold,2,Grade,Technical attribute,g/t,0.72,,,BC-MAIN-aa76f6f2,-,,SRC_NewGoldInc_New_gold_production
PROD-dd723db4-2023-1,2023,Canada,Iron,3,Concentrate,Production,kt,13913.117546848382,13913117.546848381,Total production based on Rio Tinto's ownership share,NL-MAIN-dd723db4,-,,SRC_IronOreCompanyofCanada_rt-fact-book-addendum
PROD-aa76f6f2-2023-5,2023,Canada,Gold,2,Recovery rate,Technical attribute,%,90.0,,,BC-MAIN-aa76f6f2,-,,SRC_NewGoldInc_New_gold_production
PROD-aa76f6f2-2023-6,2023,Canada,Gold,4,Intermediate metal,Production,oz,67433.0,2.0974023154999997,,BC-MAIN-aa76f6f2,-,,SRC_NewGoldInc_New_gold_production
PROD-aa76f6f2-2023-7,2023,Canada,Ore,1,Ore mined,Production,kt,2993.0,2993000.0,,BC-MAIN-aa76f6f2,-,,SRC_NewGoldInc_New_gold_production
PROD-aa76f6f2-2023-8,2023,Canada,Ore,2,Ore processed,Production,kt,3065.0,3065000.0,,BC-MAIN-aa76f6f2,-,,SRC_NewGoldInc_New_gold_production
PROD-aa76f6f2-2023-9,2023,Canada,Ore,1,Waste mined,Production,kt,574.0,574000.0,,BC-MAIN-aa76f6f2,-,,SRC_NewGoldInc_New_gold_production
PROD-0898e255-2023-1,2023,Canada,Copper,2,Head grade,Technical attribute,%,1.03,,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-2,2023,Canada,Copper,2,Recovery rate,Technical attribute,%,93.3,,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-3,2023,Canada,Copper,3,Concentrate grade,Technical attribute,% Cu,15.44,,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-a555d9b9-2023-1,2023,Canada,Ferroniobium,4,?,Production,t,11700.0,11700.0,,QC-MAIN-a555d9b9,-,,SRC_MagrisPerformanceMaterialsInc._SR_2023
PROD-4e0734b5-2023-1,2023,Canada,Gold,2,Head grade,Technical attribute,,2.84,,,ON-MAIN-4e0734b5,-,,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-2,2023,Canada,Gold,2,Ore grade,Technical attribute,g/t Au,3.08,,,ON-MAIN-4e0734b5,-,,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-3,2023,Canada,Gold,1,Ore mined,Production,t,96.0,96.0,,ON-MAIN-4e0734b5,-,,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-4,2023,Canada,Gold,2,Ore processed,Production,t,120.0,120.0,,ON-MAIN-4e0734b5,-,,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-5,2023,Canada,GEOs,4,Intermediate metal,Production,oz,10.2,0.0003172557,,ON-MAIN-4e0734b5,-,,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-6,2023,Canada,Gold,4,Intermediate metal,Production,oz,10.2,0.0003172557,,ON-MAIN-4e0734b5,-,,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-7,2023,Canada,Silver,4,Intermediate metal,Production,oz,1.4,4.35449e-05,,ON-MAIN-4e0734b5,-,,SRC_McEwenMiningInc_SEC_2024
PROD-0898e255-2023-4,2023,Canada,Copper,3,Concentrate,Production,t,37.176,37.176,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-5,2023,Canada,Copper,3,Contained metal in concentrate,Production,t,5.739,5.739,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-6,2023,Canada,Gold,2,Head grade,Technical attribute,g/t,6.76,,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-7,2023,Canada,Gold,2,Recovery rate,Technical attribute,%,88.6,,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-8,2023,Canada,Gold,3,Contained metal in concentrate,Production,oz,77.798,0.002419790093,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-9,2023,Canada,Gold,4,Intermediate metal,Production,oz,40239.0,1.2515737365,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-10,2023,Canada,Ore,2,Ore milled,Production,t,596912.0,596912.0,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-11,2023,Canada,Silver,2,Head grade,Technical attribute,%,25.11,,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-12,2023,Canada,Silver,2,Recovery rate,Technical attribute,%,81.5,,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0aadf28f-2023-1,2023,Canada,Gold,2,Grade,Technical attribute,g/t,0.99,,Ore grade is assumed,ON-MAIN-0aadf28f,-,,SRC_NewGoldInc_New_gold_production
PROD-0aadf28f-2023-2,2023,Canada,Ore,2,Recovery rate,Technical attribute,%,91.0,,,ON-MAIN-0aadf28f,-,,SRC_NewGoldInc_New_gold_production
PROD-0aadf28f-2023-3,2023,Canada,Ore,1,Ore mined,Production,kt,12412.0,12412000.0,,ON-MAIN-0aadf28f,-,,SRC_NewGoldInc_New_gold_production
PROD-0aadf28f-2023-4,2023,Canada,Ore,2,Ore processed,Production,kt,8764.0,8764000.0,,ON-MAIN-0aadf28f,-,,SRC_NewGoldInc_New_gold_production
PROD-0aadf28f-2023-5,2023,Canada,Ore,1,Waste mined,Production,kt,31553.0,31553000.0,,ON-MAIN-0aadf28f,-,,SRC_NewGoldInc_New_gold_production
PROD-0aadf28f-2023-6,2023,Canada,Gold,4,Intermediate metal,Production,oz,253745.0,7.892357607499999,,ON-MAIN-0aadf28f,-,,SRC_NewGoldInc_New_gold_production
PROD-0898e255-2023-13,2023,Canada,Silver,3,Contained metal in concentrate,Production,oz,292694.0,9.103807828999999,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-14,2023,Canada,Silver,4,Intermediate metal,Production,oz,97630.0,3.036634705,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-0898e255-2023-15,2023,Canada,Zinc,2,Head grade,Technical attribute,%,0.84,,,MB-MAIN-0898e255,-,,SRC_HudbayMineralsInc_MDA25
PROD-5ce331b8-2023-1,2023,Canada,Nickel,4,Intermediate metal,Production,kt,9.22,9220.0,,QC-MAIN-5ce331b8,,,SRC_CanadianRoyaltiesInc._?cf-view
PROD-857b7b89-2023-1,2023,Canada,Copper,2,Mill ore grade,Technical attribute,%,0.4,,,BC-MAIN-857b7b89,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-857b7b89-2023-2,2023,Canada,Copper,2,Mill recovery rate,Technical attribute,%,81.2,,,BC-MAIN-857b7b89,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-857b7b89-2023-3,2023,Canada,Copper,3,Concentrate,Production,Mlbs,8.0,8.0,Assumed concentrate as it is not a refinery/smelter,BC-MAIN-857b7b89,-,,SRC_NewmontCorporation_AR_2024
PROD-857b7b89-2023-4,2023,Canada,Gold,2,Mill ore grade,Technical attribute,g/t,0.276,,,BC-MAIN-857b7b89,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-857b7b89-2023-5,2023,Canada,Gold,2,Mill recovery rate,Technical attribute,%,54.2,,,BC-MAIN-857b7b89,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-fefeaee4-2023-1,2023,Canada,Ore,2,Mill ore grade,Technical attribute,g/t,5.685,,,ON-MAIN-fefeaee4,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-fefeaee4-2023-2,2023,Canada,Ore,2,Mill recovery rate,Technical attribute,%,96.0,,,ON-MAIN-fefeaee4,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-fefeaee4-2023-3,2023,Canada,Ore,1,Ore mined,Production,kt,167.0,167000.0,,ON-MAIN-fefeaee4,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-fefeaee4-2023-4,2023,Canada,Ore,2,Ore processed,Production,kt,166.0,166000.0,,ON-MAIN-fefeaee4,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-fefeaee4-2023-5,2023,Canada,Gold,4,Intermediate metal,Production,koz,29.0,0.9020015,,ON-MAIN-fefeaee4,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-538513cd-2023-1,2023,Canada,Gold,2,Mill ore grade,Technical attribute,g/t,4.785,,,ON-MAIN-538513cd,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-538513cd-2023-2,2023,Canada,Gold,2,Mill recovery rate,Technical attribute,%,91.0,,,ON-MAIN-538513cd,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-538513cd-2023-3,2023,Canada,Gold,4,Intermediate metal,Production,koz,232.0,7.216012,,ON-MAIN-538513cd,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-538513cd-2023-4,2023,Canada,Gold,1,Ore mined,Production,kt,1656.0,1656000.0,,ON-MAIN-538513cd,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-538513cd-2023-5,2023,Canada,Gold,2,Ore processed,Production,kt,1661.0,1661000.0,,ON-MAIN-538513cd,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-8eb8be0d-2023-1,2023,Canada,Ore,2,Mill ore grade,Technical attribute,g/t,5.701,,,BC-MAIN-8eb8be0d,-,,SRC_NewmontCorporation_Operating_statistics_2024
