maus_id,geometry,area_km2
NS-MAUS-7056b87b,"POLYGON ((2428221.2275898694 161792.31603850573, 2428353.885679528 161259.82611793856, 2428612.9086073167 161489.823019041, 2428895.36937383 161372.5479560633, 2429218.317088491 161855.71131121318, 2428468.8079668824 162144.6904955694, 2428221.2275898694 161792.31603850573))",0.5024416181129251
NS-MAUS-50bdf993,"POLYGON ((2610026.4261883553 424906.82714186696, 2610115.8042782065 424895.8999429637, 2610155.6705991654 424801.5473078443, 2610035.2393272175 424714.00844868075, 2610044.7896640087 424534.86252502096, 2610331.4026081343 424487.0415289402, 2610474.7573521733 424641.6046458582, 2610664.6265780157 424705.9253701469, 2610901.7621051725 424693.68466538476, 2611104.2052043914 424871.5373925268, 2611177.3562004855 425035.6728105153, 2611175.1453485093 425113.6228682068, 2611116.792467584 425223.00454699784, 2610723.8276131866 425562.0129272675, 2610460.857980807 425452.54071502766, 2610491.866401143 425313.06470651773, 2610465.2722989414 425296.64818693453, 2610366.300517338 425367.7343450533, 2610307.945526803 425358.14913251513, 2610206.7364184787 425269.24247404607, 2610073.7634973195 425187.1705140701, 2610016.8907108787 425204.93913136184, 2609995.4616379202 425165.27918016684, 2610026.4261883553 424906.82714186696))",0.796434013198136
NB-MAUS-9cc4be09,"POLYGON ((2252426.387012083 171994.76862224366, 2252601.122711537 171805.13830071708, 2252680.811555248 171769.51937762168, 2252759.415674861 171771.189672328, 2252835.84701367 171847.43745906683, 2252914.262597344 171937.29641104708, 2252954.367162201 172033.12400496347, 2252848.286094693 172156.36419830023, 2252809.9790733852 172162.3325398658, 2252762.639561984 172151.14977854848, 2252721.2587611997 172180.79631544178, 2252686.9247575225 172213.98468494593, 2252661.623519528 172264.3242007355, 2252603.0770445983 172310.56543664014, 2252558.6237181807 172363.88988330436, 2252507.1247178544 172413.67306343725, 2252432.5020632027 172439.22362305722, 2252386.2529136906 172390.75825768698, 2252310.9175312966 172277.23358078362, 2252276.7715407005 172222.24206558496, 2252338.3871108326 172152.3194490985, 2252426.387012083 171994.76862224366))",0.23789423432633205
NB-MAUS-a6dccbf9,"POLYGON ((2252817.148380214 172569.5025721758, 2252885.818438916 172503.12979900566, 2252927.19989198 172473.48555397833, 2252941.2919224086 172480.56956907068, 2252962.4299262874 172491.19567479272, 2252978.5068611735 172511.8893455072, 2252994.5836532097 172532.5830637291, 2252998.553312973 172559.80211947754, 2253009.568672287 172590.56325850825, 2253030.7061573775 172601.18968625713, 2253029.6141593307 172638.4760189352, 2253016.415050035 172682.2874106705, 2253002.3236538763 172675.2031593636, 2252967.0950660254 172657.49272494542, 2252954.9882469866 172664.01803100467, 2252940.8967933827 172656.93397284474, 2252912.713819353 172642.76598945164, 2252878.576044122 172587.7700421902, 2252835.2101813606 172603.80494898764, 2252817.148380214 172569.5025721758))",0.023903291120074714
NB-MAUS-a6e776fa,"POLYGON ((2252712.949590996 173198.13953425342, 2252706.997833534 173157.31320674648, 2252741.3317544926 173124.1279995415, 2252716.2285710974 173086.2852455248, 2252703.2309372337 173041.91698934123, 2252692.217207132 173011.15757904694, 2252695.2936824528 172987.48139675835, 2252696.3856481006 172950.1962328751, 2252673.265260197 172925.96243898018, 2252645.083978012 172911.7961386366, 2252588.721146379 172883.46406962088, 2252596.8573891614 172849.72022939054, 2252636.2511425684 172806.46589394048, 2252693.706081356 172797.51303032643, 2252737.070347625 172781.47739460488, 2252765.252449345 172795.64427342638, 2252807.5254348763 172816.89492396166, 2252864.981265193 172807.94407329825, 2252941.5896447743 172796.0106093378, 2252999.046383816 172787.06126407118, 2253036.258100776 172818.3812964355, 2253075.4534002426 172863.31097143298, 2253113.7580278693 172857.34581377538, 2253128.9426054563 172827.1445337091, 2253175.3868861673 172787.43608808322, 2253206.6467179074 172777.92913995616, 2253237.906698399 172768.4223692184, 2253264.1050850064 172768.98282712177, 2253305.2837621327 172827.5243267939, 2253320.2632690496 172885.50511297834, 2253358.3610583474 172967.7232498834, 2253410.5472458624 173057.02694708575, 2253434.55117806 173132.15973275612, 2253449.5264344807 173190.14017826336, 2253457.4561486854 173244.5776754665, 2253475.510316133 173278.88206318603, 2253493.564150188 173313.18648298108, 2253525.706933099 173354.57678754107, 2253550.8045713427 173392.42429957388, 2253511.4019307666 173435.67008585046, 2253489.1694078436 173462.32617769265, 2253468.918756394 173502.59145040376, 2253443.6054924135 173552.92294121507, 2253404.20378404 173596.16880587436, 2253374.9275533645 173619.28220512636, 2253348.732352721 173618.72045878923, 2253320.555427069 173604.5499106225, 2253292.3784123054 173590.37953964958, 2253261.120912818 173599.88464936518, 2253239.988138096 173589.25713484886, 2253218.8553132475 173578.62972000544, 2253188.695991876 173550.85111227905, 2253167.562985886 173540.22393935692, 2253148.412201752 173543.20572372832, 2253124.1994113806 173556.2540977502, 2253103.0664308746 173545.6272290274, 2253074.8890455677 173531.4582257809, 2253039.6671886295 173513.74722090986, 2253009.506972922 173485.96983965643, 2252970.3191796658 173441.04179864246, 2252888.863157606 173374.8622431654, 2252812.466654237 173298.6171808491, 2252792.426564458 173250.70725183317, 2252712.949590996 173198.13953425342))",0.49387426167281623
NB-MAUS-b6d12589,"POLYGON ((2249122.4330993784 167058.39706423378, 2249109.364179928 167014.02904970877, 2249124.513462074 166983.8049651567, 2249139.6627643374 166953.5808404694, 2249152.807100135 166909.74587711782, 2249187.115825029 166876.51908928266, 2249216.3749728813 166853.36714387278, 2249254.6941717267 166847.36245649558, 2249302.073274725 166858.50532010623, 2249320.192486118 166892.79987321806, 2249283.8780293213 166912.41489804408, 2249330.21568727 166960.85455304224, 2249397.7163008167 167019.90393856497, 2249454.1528810547 167048.19587349155, 2249534.79928989 167063.4131168499, 2249533.83789042 167012.5056819193, 2249468.3419467635 166967.06515688865, 2249427.0551744807 166908.5494326998, 2249397.872341693 166843.49581655348, 2249412.0586653044 166762.36392792812, 2249451.419568249 166719.06355345598, 2249593.7156145666 166576.08706466257, 2249627.951143697 166631.0685115542, 2249504.8142950544 166771.0419952317, 2249508.745214153 166886.4692803762, 2249535.922414246 166937.91255658964, 2249598.4530769945 166918.8351343081, 2249646.793388216 166980.88945163606, 2249629.63727446 166997.50127851998, 2249590.274563699 167040.79932890268, 2249677.892191809 167147.75965803768, 2249638.5289566056 167191.05677786955, 2249474.025463763 167360.7096011977, 2249512.2576121273 167442.9094738692, 2249445.6388835567 167522.9661438091, 2249419.4267373625 167522.43068257536, 2249384.157644315 167504.74841302523, 2249333.7367721163 167517.28880436884, 2249295.504263847 167435.09111226312, 2249250.2158616334 167349.35727122464, 2249224.0839379323 167260.62154005328, 2249176.7871258697 167161.27724554978, 2249122.4330993784 167058.39706423378))",0.2397544820116617
NB-MAUS-5974d778,"POLYGON ((2248882.7845358457 166673.56900269858, 2248914.048197779 166664.0257537989, 2248952.367175198 166658.0184239338, 2248990.6863260544 166652.011380711, 2249016.9011416235 166652.54380983827, 2249050.171173145 166656.61227752015, 2249083.441244673 166660.68098172033, 2249094.5077008693 166691.4388176311, 2249105.5739258975 166722.1966402647, 2249079.3592215623 166721.6636728507, 2249041.040074156 166727.6699183177, 2249012.8198128333 166713.52646007566, 2248995.666052631 166730.14062947774, 2248966.4080311954 166753.29404437944, 2248947.248725154 166756.29754254548, 2248913.9794423864 166752.22971622364, 2248890.808473633 166728.01198317888, 2248881.747463836 166710.86561006957, 2248872.6863706843 166693.71924511847, 2248882.7845358457 166673.56900269858))",0.01636378703884266
NL-MAUS-ef16560d,"POLYGON ((2671741.3303447254 795089.5249293066, 2671878.423800995 795306.3419804652, 2672141.255185814 795691.5179920997, 2670932.453919558 796141.2306927241, 2670751.302046451 795975.1961354255, 2670650.6718339995 795174.2518953753, 2670690.1666170084 794741.1568724883, 2671252.418075405 794317.7169496255, 2671300.157934117 794391.3843418628, 2671448.756962638 794345.2585164511, 2671506.4748499203 794534.1814273326, 2671511.7334658853 794578.4510100789, 2671627.293802186 794644.8978632657, 2671614.0770971416 794689.9231841698, 2671656.8218880035 794705.9687023945, 2671737.325826085 794680.43470814, 2671833.326215935 794801.068899204, 2671838.0384740047 794872.0516049921, 2671750.9248846998 794920.094875982, 2671797.8357398245 795033.8362935055, 2671741.3303447254 795089.5249293066))",1.7238331516217866
NL-MAUS-07463ba6,"POLYGON ((2670515.7509202957 793618.4331456391, 2670793.1330384198 793593.665467776, 2670822.4152429826 793668.0883578166, 2670806.277614688 793860.0433996257, 2670832.615165862 794081.3882754454, 2670799.5964023788 794193.9581856105, 2670644.9396660505 794235.9069193606, 2670572.651603647 794158.810351578, 2670537.574612765 794066.8371409954, 2670478.486098376 793944.7135254616, 2670349.97207394 793909.9737611829, 2670515.7509202957 793618.4331456391))",0.20315220380905583
NB-MAUS-2527456b,"POLYGON ((2151083.726678315 287054.91371178656, 2151977.8495282847 286833.39194712654, 2152319.1406813296 286764.23164733616, 2152757.444530418 287017.7384958004, 2152736.571786316 287319.7615300777, 2152387.208826151 287197.52087804856, 2152174.9014364956 287455.1462883525, 2152774.5281187957 288125.5079063801, 2152337.233592396 288372.1250126356, 2151822.859466826 288255.9821652757, 2151475.7102619344 288821.86851486814, 2151151.576709323 288562.20882919163, 2151209.584731483 287803.88555362524, 2151083.726678315 287054.91371178656))",2.1457595523349235
NB-MAUS-99cdfabe,"POLYGON ((2139336.603605279 321700.38942006364, 2139754.6198920277 321420.0939001276, 2140269.111044441 322111.0535061341, 2140153.823412406 322515.89329928596, 2140236.0515977046 322881.0309861398, 2139908.833456251 323680.3780117404, 2139439.048369997 323448.2659794498, 2139373.5389978057 323066.4618552321, 2139143.9503243803 322553.7127643342, 2138970.624200636 322218.53318765585, 2139336.603605279 321700.38942006364))",1.7872251435282032
NB-MAUS-c00b834b,"POLYGON ((2151433.053694827 333605.8904359722, 2151552.7398916045 333365.5331934412, 2152282.0114723616 333416.2713338113, 2152121.9098408865 334486.43743478745, 2151467.0566019434 334422.7063702982, 2151445.4082814134 334261.94588462875, 2151164.6199338124 334247.0943650365, 2151131.6098623797 334143.17240460915, 2150748.0784800793 333977.21112183377, 2150905.314870334 333780.5495837229, 2151120.001379961 333774.9586042641, 2151274.0720067816 333601.71603555867, 2151433.053694827 333605.8904359722))",1.081808083211971
NL-MAUS-40cda9f6,"POLYGON ((2630920.184564999 877000.2509981947, 2630975.2588986615 876984.4917540643, 2631030.7409445164 876955.4864975292, 2631053.2725543454 877011.7720661927, 2631045.2967272964 877073.8681991113, 2631055.542518494 877135.1269754915, 2631106.129428462 877265.0803033666, 2631098.1503291577 877327.1752094987, 2631067.2361509944 877346.2313085112, 2631025.671130763 877317.2760450045, 2630997.2056465014 877256.8552511127, 2630975.0849046777 877187.3245753482, 2630923.6792074586 877083.865931763, 2630901.14792215 877027.5816379183, 2630920.184564999 877000.2509981947))",0.039208624413398105
NB-MAUS-24b65515,"POLYGON ((2139925.6241222275 329742.1449696752, 2140444.2042889385 329549.4279026983, 2140756.4342097915 330440.4777534356, 2140432.088069619 330616.9355883789, 2139925.6241222275 329742.1449696752))",0.4476786534907389
NL-MAUS-0fdbc1e6,"POLYGON ((2632461.940068044 880267.2422202848, 2632615.7089230004 880198.5387155245, 2632714.4816526226 880335.1228106408, 2632814.086607612 880445.2209929755, 2632978.527682149 880614.0996840873, 2632895.943883464 880732.4580422243, 2632629.393303813 880532.9517802994, 2632472.133569589 880328.4957356765, 2632461.940068044 880267.2422202848))",0.10689374520877111
NB-MAUS-b659a524,"POLYGON ((2146970.6484554787 327114.6803228132, 2147310.907192933 326633.97251348, 2147578.362505761 326641.7762301361, 2147675.955184491 326752.66802952986, 2147519.9212284316 327049.9820920507, 2147198.286085104 327202.6528940589, 2146970.6484554787 327114.6803228132))",0.230512855373401
NL-MAUS-b28d1cc8,"POLYGON ((2628452.238185029 887959.1971078604, 2628464.9418310737 887940.9945036243, 2628483.1360340207 887940.1580504662, 2628501.330270488 887939.3216712326, 2628519.955257621 887925.2516103124, 2628538.58030458 887911.1815856236, 2628557.2054113634 887897.1115971685, 2628581.7518462823 887887.174231567, 2628599.9463699544 887886.3382030289, 2628618.140927145 887885.5022484188, 2628630.4142456003 887880.5336953044, 2628649.4704212705 887853.2300570201, 2628668.0958935404 887839.1603375851, 2628674.4479754944 887830.0591217892, 2628663.0359229855 887808.5597036502, 2628682.0920605147 887781.2559370851, 2628699.8563260287 887793.6542260519, 2628735.8154701227 887805.2170450471, 2628759.500993794 887821.7484534709, 2628770.9128033062 887843.2482197675, 2628775.9721673606 887873.849082435, 2628775.541134688 887887.0830462269, 2628786.9525449737 887908.5828052505, 2628792.4426123537 887925.9496577077, 2628822.4798164396 887933.3804561163, 2628846.5958493147 887936.6784678042, 2628876.2017042525 887957.3436224338, 2628900.317740842 887960.6419641468, 2628905.3758734954 887991.242944748, 2628899.0232335143 888000.34377105, 2628879.9653272047 888027.6462304255, 2628854.9864368034 888050.8156350061, 2628829.5760113634 888087.2188694924, 2628804.165622274 888123.6220519018, 2628766.9135843557 888151.7593988607, 2628730.525144985 888153.4296093006, 2628717.8201630306 888171.6312617664, 2628699.194397687 888185.7001206479, 2628680.136998349 888213.0025853731, 2628633.2022953844 888166.7073406084, 2628614.576826636 888180.7765062277, 2628589.599120013 888203.9466232455, 2628528.234106889 888228.7884982107, 2628506.2764900685 888159.3246046306, 2628495.297195959 888124.5926220386, 2628496.5905395467 888084.8919336688, 2628502.942560162 888075.7908057577, 2628480.1205084217 888032.7937836689, 2628456.8671166343 888003.030495056, 2628452.238185029 887959.1971078604))",0.11235608361884876
NB-MAUS-ce816699,"POLYGON ((2139884.64160643 337186.3577549524, 2139889.632740237 336664.545299518, 2139749.2339887614 336470.13468435203, 2139622.399447175 336282.4553613195, 2139815.441550636 336165.9102162398, 2139940.9545360617 336390.38991867815, 2139915.7914748383 336577.6464831244, 2140066.7856893814 336477.721833591, 2140188.4768728972 336488.1068188798, 2140251.885102996 336581.9547429077, 2140317.258913424 336876.5162179833, 2140541.596605037 336850.416937861, 2140691.41019408 336974.6345630165, 2140843.035523161 337112.24319057824, 2140931.6316892323 337018.8504872287, 2140792.246798131 336924.76212143025, 2140664.474367148 336636.69352502364, 2140701.910145448 336492.9619853581, 2140897.987693228 336165.7169641373, 2141326.994728559 336340.9934952792, 2141301.065155825 336802.55904000596, 2141250.5177339874 336989.7315743612, 2141266.9836338707 337297.53624958434, 2141061.669463672 337370.4871252605, 2141069.4187063724 337474.20813911, 2140994.3922687643 337574.3267024233, 2139884.64160643 337186.3577549524))",1.2448361047681409
NB-MAUS-6e933be0,"POLYGON ((2101548.289651756 320532.36848739116, 2101672.7643086775 320692.16864464205, 2101604.538387676 320746.0862347441, 2101584.0996335065 320736.1740107853, 2101555.8336606603 320759.75387484214, 2101481.9051614 320686.6143369934, 2101450.786527799 320646.66552395275, 2101455.6662719892 320636.6027087113, 2101458.6126496317 320613.17319942225, 2101480.0650224043 320586.2885717464, 2101496.6377268606 320569.4668043268, 2101529.783333609 320535.8233450761, 2101548.289651756 320532.36848739116))",0.027733038286517322
NB-MAUS-c49754a4,"POLYGON ((2101106.672952224 321859.40427022194, 2101143.677648908 321852.4933586368, 2101161.162065504 321885.83107679285, 2101186.475556295 321885.6792470722, 2101209.8581703273 321872.16203619464, 2101221.549519956 321865.4034637654, 2101240.0520565244 321861.9484256689, 2101283.8684272585 321858.34213911893, 2101307.251467194 321844.8253393605, 2101305.3206324265 321831.45971047645, 2101301.458858286 321804.72842665116, 2101297.5969446716 321777.997108085, 2101280.112221298 321744.6585720344, 2101271.3697364773 321727.9893161508, 2101281.1301548383 321707.8650720666, 2101286.010366965 321697.80294395064, 2101287.0280818203 321661.0093308239, 2101300.651015123 321667.61653531657, 2101321.085376125 321677.52742237394, 2101329.8279603757 321694.1968358494, 2101337.5521755693 321747.65980116837, 2101401.5878809886 321927.870300452, 2101398.6376775 321951.29778660275, 2101385.0156361894 321944.69027400337, 2101342.2188112317 321911.50239560276, 2101298.402549851 321915.1080538171, 2101279.9000261696 321918.56282361643, 2101251.6368828896 321942.14160778734, 2101243.8068813216 321975.6310130063, 2101234.046205254 321995.75490207755, 2101210.663698793 322009.2718105841, 2101195.1111565055 321989.29947155056, 2101148.4526914754 321929.38273218635, 2101106.672952224 321859.40427022194))",0.031788355911326116
NB-MAUS-8ddc5d3f,"POLYGON ((2098872.245234506 322130.8702611916, 2098895.6949991 322030.3979972782, 2098920.073949585 321980.0795629496, 2098930.8308400665 321923.16123167664, 2098977.578398814 321896.106026165, 2099023.320859018 321905.8423088829, 2099061.3229111163 321862.1240409487, 2099101.2604907965 321831.7697016694, 2099154.8209267072 321808.0160352528, 2099208.3818971515 321784.26287843776, 2099240.580247392 321700.45332997537, 2099285.395773918 321660.0362151863, 2099344.8407650026 321589.4283140241, 2099443.2214818248 321525.2602600741, 2099537.656323093 321521.3142264361, 2099628.1426163353 321577.5905271776, 2099702.1433073464 321563.7450620419, 2099712.056715174 321369.71802220226, 2099867.8030962264 321395.4887794464, 2099921.2064799825 321545.64334860386, 2099907.499140607 321625.9903998197, 2099917.1690337895 321692.81352702447, 2099999.9160673106 321695.6391554764, 2100058.36198188 321661.83176366065, 2100133.2878439096 321698.15066999523, 2100200.3899986 321767.9614751979, 2100244.1113025863 321851.29488156276, 2100229.476442074 321881.48325664125, 2100205.08504713 321931.79713415407, 2100280.0062403767 321968.11857786885, 2100361.7377347853 322007.74344872404, 2100448.347310386 322037.30736256577, 2100541.767351175 322070.17541289335, 2100587.5113623827 322079.9277634647, 2100643.929195536 322119.7129153793, 2100696.38107817 322219.71776834293, 2100696.277305832 322306.66606661666, 2100660.189868169 322363.7360257464, 2100603.671830491 322410.89834223164, 2100503.344862441 322461.6733202533, 2100397.226618726 322472.3568558786, 2100309.608814063 322479.5845615778, 2100224.9390346566 322463.387298561, 2100177.267434907 322440.27410864417, 2100074.098605895 322427.5384739136, 2100034.251109504 322370.93768673606, 2100003.1452374435 322331.0029334828, 2099966.051972312 322424.86777958804, 2099944.5107002184 322538.69908601104, 2099922.0514002526 322602.375429111, 2099920.0216277377 322675.95582414995, 2099964.743667453 322722.49239297514, 2100088.3358188057 322745.1312972861, 2100118.41988967 322821.85608351155, 2100061.9090225524 322869.02214793226, 2099984.0559559125 322856.1304818688, 2099888.7211465654 322809.90992852603, 2099800.1950555462 322766.9927221791, 2099735.961059601 322760.7080066548, 2099678.5369957914 322757.7252629052, 2099568.567095468 322741.6993232471, 2099483.9043550245 322725.5155908409, 2099386.542332629 322752.8851455705, 2099276.574051688 322736.8663045008, 2099213.3528944054 322693.7996060951, 2099146.2645043842 322624.0073217811, 2099126.8445916143 322577.3170959051, 2099117.1772497105 322510.5005965781, 2099064.6296995073 322497.46279086714, 2098980.9734861148 322444.49913489335, 2098959.616645598 322384.4461362604, 2098963.56629216 322324.229437024, 2098944.142271779 322277.5395440197, 2098924.717664695 322230.8496523041, 2098872.245234506 322130.8702611916))",1.4918505463056642
NB-MAUS-1bd4861e,"POLYGON ((2102297.243671798 321989.51747964986, 2102300.197509499 321966.08999470645, 2102303.151286589 321942.6624735705, 2102289.5292181196 321936.05211686366, 2102271.024805212 321939.5030067518, 2102248.66288801 321916.22130373796, 2102246.7340613357 321902.85495950293, 2102231.1829641312 321882.87843333173, 2102234.1362148477 321859.45078873873, 2102232.2072276887 321846.08441277023, 2102248.782794096 321829.2668973255, 2102280.9098420697 321832.42612279934, 2102303.272286336 321855.7080686727, 2102312.0122542046 321872.37969302264, 2102327.563250705 321892.35654754133, 2102347.9965517023 321902.27227805177, 2102373.3122995566 321902.12695364264, 2102388.863013393 321922.1040281976, 2102409.2961740843 321932.0200478315, 2102443.3513379702 321948.54696138273, 2102463.7843739437 321958.46323801234, 2102484.2173631447 321968.37961101363, 2102528.037926408 321964.7851446328, 2102558.2366737537 321954.5798816779, 2102577.6427440373 322001.29075332347, 2102559.137923396 322004.74046987353, 2102522.128415453 322011.6401114429, 2102490.001887424 322008.4790494016, 2102473.4253886216 322025.29554638296, 2102453.8942709165 322065.53944670456, 2102416.885465406 322072.43981542706, 2102400.309256773 322089.2564393523, 2102395.4265692057 322099.3174265002, 2102376.922339349 322102.7677780996, 2102363.300774308 322096.1571894297, 2102332.201011288 322056.2035566309, 2102314.722505727 322022.86050198437, 2102297.243671798 321989.51747964986))",0.03636330892667758
NB-MAUS-511443fc,"POLYGON ((2101013.202064117 320993.78138073627, 2101190.6056867656 320818.79727396456, 2101232.495119216 320801.8225619455, 2101252.933563757 320811.73312755313, 2101236.3618287263 320828.5552733273, 2101263.6129096127 320841.7694065413, 2101285.9843210937 320865.04648285906, 2101284.9709151248 320901.8419289349, 2101283.9573162124 320938.63728934294, 2101270.2373736002 321018.9868403628, 2101259.4638393167 321075.90718148625, 2101254.584147942 321085.96980722324, 2101234.146996846 321076.05923382845, 2101225.4018157534 321059.38957435515, 2101206.8973893384 321062.8452859119, 2101186.4601291753 321052.93493743375, 2101167.9557635314 321056.3908057418, 2101140.706032337 321043.1772740839, 2101108.576847006 321040.0266848555, 2101069.6352514206 321033.57306919876, 2101037.506152006 321030.4229878549, 2101013.202064117 320993.78138073627))",0.04474921610126509
NL-MAUS-c54b6a12,"POLYGON ((2631715.3214347046 888735.4719560186, 2631745.797796337 888729.6899167713, 2631782.632629398 888714.8107695632, 2631813.109282864 888709.0291351901, 2631855.426009609 888711.5231490284, 2631860.9074333115 888728.8958554824, 2631841.393331862 888769.4223811381, 2631816.3979874537 888792.5762463403, 2631779.1244866424 888820.6897146717, 2631749.0868567056 888813.2365493481, 2631730.8888680716 888814.0586755715, 2631712.690912902 888814.8808757534, 2631714.444725442 888761.9416516952, 2631715.3214347046 888735.4719560186))",0.011703850966866231
NL-MAUS-c356bb7a,"POLYGON ((2638108.749468113 941521.7227672143, 2638127.428119744 941507.7980492281, 2638164.7856008722 941479.9487239877, 2638201.5594210164 941465.283389566, 2638211.4814548125 941513.1302774911, 2638247.087233414 941524.8330347312, 2638279.771397914 941602.4549872923, 2638260.507759969 941629.5626728449, 2638259.923306955 941642.7463641727, 2638209.7226736285 941688.6660957796, 2638160.106949653 941721.402456656, 2638147.8492080043 941726.2907125241, 2638138.513480643 941665.2612257007, 2638129.176872578 941604.231534091, 2638101.1607444896 941557.1263082749, 2638108.749468113 941521.7227672143))",0.02690784236165149
