row_id,main_id,name,year,scenario,category,source_id,geometry
CC-d6748d40-2041_2070-ssp370-1,QC-MAIN-d6748d40,Matawinie,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.9212 46.61728)
CC-69bb36c1-2041_2070-ssp370-1,QC-MAIN-69bb36c1,Caber Complex,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.936644 49.773163)
CC-60ba74c4-2041_2070-ssp370-1,SK-MAIN-60ba74c4,McClean Lake,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.8361 58.3472)
CC-b99d4cb2-2041_2070-ssp370-1,NT-MAIN-b99d4cb2,Pine Point,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-114.38652 60.87216)
CC-a498ddc6-2041_2070-ssp370-1,NL-MAIN-a498ddc6,Michelin,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-59.984 54.584)
CC-bfbcd72e-2041_2070-ssp370-1,ON-MAIN-bfbcd72e,Bell Creek,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.178 48.553)
CC-f3e6ff08-2041_2070-ssp370-1,ON-MAIN-f3e6ff08,Timmins West,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.549826 48.383275)
CC-3aa117d8-2041_2070-ssp370-1,QC-MAIN-3aa117d8,Alma,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.6897 48.5847)
CC-c1c7eb99-2041_2070-ssp370-1,QC-MAIN-c1c7eb99,Arvida,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.165521 48.430174)
CC-01c1e81f-2041_2070-ssp370-1,QC-MAIN-01c1e81f,Grande-Baie,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-70.9258 48.3058)
CC-eb47f7c7-2041_2070-ssp370-1,BC-MAIN-eb47f7c7,Kitimat,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-128.6954 53.9976)
CC-c0e3a48b-2041_2070-ssp370-1,QC-MAIN-c0e3a48b,Laterrière,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.1287 48.3013)
CC-92628f16-2041_2070-ssp370-1,QC-MAIN-92628f16,Vaudreuil,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.157919 48.428476)
CC-8d6616b4-2041_2070-ssp370-1,QC-MAIN-8d6616b4,Alouette,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.4429 50.1571)
CC-0ec39ce0-2041_2070-ssp370-1,NT-MAIN-0ec39ce0,Diavik,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-110.272 64.495)
CC-e82266c5-2041_2070-ssp370-1,QC-MAIN-e82266c5,Lac Tio,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-63.416 50.5541)
CC-11c40b1f-2041_2070-ssp370-1,QC-MAIN-11c40b1f,Lithium Demonstration Plant,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.139626 46.043727)
CC-3e146840-2041_2070-ssp370-1,QC-MAIN-3e146840,Rio Tinto Iron and Titanium,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.138424 46.045907)
CC-7b3b4c8b-2041_2070-ssp370-1,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.139626 46.043727)
CC-eda110b0-2041_2070-ssp370-1,ON-MAIN-eda110b0,Georgia Lake,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-88.00298 49.45236)
CC-73ce66b5-2041_2070-ssp370-1,YT-MAIN-73ce66b5,Klaza,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-137.3175 62.14117)
CC-116ae608-2041_2070-ssp370-1,BC-MAIN-116ae608,Revel Ridge,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-118.121 51.287)
CC-dca9cce7-2041_2070-ssp370-1,ON-MAIN-dca9cce7,Ottawa,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.69922 45.431332)
CC-d5c9124e-2041_2070-ssp370-1,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-106.62737 52.1400327)
CC-c4fb59c2-2041_2070-ssp370-1,QC-MAIN-c4fb59c2,Moblan,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.91215 50.73176)
CC-1186a6d0-2041_2070-ssp370-1,QC-MAIN-1186a6d0,Authier,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.19557 48.36207)
CC-dc1a16f9-2041_2070-ssp370-1,QC-MAIN-dc1a16f9,North American Lithium,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.80934 48.4115)
CC-b7591127-2041_2070-ssp370-1,BC-MAIN-b7591127,Iskut,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-131.0925 56.66667)
CC-4959ea63-2041_2070-ssp370-1,BC-MAIN-4959ea63,KSM,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.33556 56.46666)
CC-03a159d7-2041_2070-ssp370-1,YT-MAIN-03a159d7,Selwyn,2041_2070,ssp370,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-129.20011 62.45542)
CC-d3a4aba9-2041_2070-ssp370-1,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-113.19011 53.719929)
CC-f4fc3276-2041_2070-ssp370-1,ON-MAIN-f4fc3276,Sugar Zone,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.00401 48.80496)
CC-915d9faa-2041_2070-ssp370-1,MB-MAIN-915d9faa,Tanco,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-95.4502 50.4291)
CC-b1fe389a-2041_2070-ssp370-1,BC-MAIN-b1fe389a,Eskay Creek,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.43 56.653)
CC-1d2f31f9-2041_2070-ssp370-1,QC-MAIN-1d2f31f9,Kwyjibo,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-65.26564 51.04975)
CC-bb23d8a6-2041_2070-ssp370-1,NL-MAIN-bb23d8a6,Great Burnt Lake,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-56.1344 48.3758)
CC-22ce14be-2041_2070-ssp370-1,SK-MAIN-22ce14be,Santoy,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.414571 55.66778)
CC-29afbdb5-2041_2070-ssp370-1,SK-MAIN-29afbdb5,Seabee,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.622257 55.683772)
CC-c9c77a59-2041_2070-ssp370-1,NS-MAIN-c9c77a59,Moose River Consolidated,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-62.94292 44.98243)
CC-020a683c-2041_2070-ssp370-1,ON-MAIN-020a683c,Hamilton Works,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.819 43.275)
CC-b2e5c9bb-2041_2070-ssp370-1,ON-MAIN-b2e5c9bb,Lake Erie Works,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.0937 42.8001)
CC-3032c251-2041_2070-ssp370-1,QC-MAIN-3032c251,Renard,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.190579 52.813913)
CC-b5937543-2041_2070-ssp370-1,QC-MAIN-b5937543,Blackrock,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.062113 49.800453)
CC-64595b02-2041_2070-ssp370-1,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-70.854841 48.399648)
CC-a505d25d-2041_2070-ssp370-1,BC-MAIN-a505d25d,Ootsa,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.08333 53.63333)
CC-c5d1b42d-2041_2070-ssp370-1,BC-MAIN-c5d1b42d,Berg,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.431 53.802)
CC-6a26086e-2041_2070-ssp370-1,QC-MAIN-6a26086e,Sorel Forge,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.124998 46.045865)
CC-b64bae7a-2041_2070-ssp370-1,NL-MAIN-b64bae7a,Scully,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.912573 52.907129)
CC-18695c6d-2041_2070-ssp370-1,NL-MAIN-18695c6d,Scully Mine - Manganese project,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.91222 52.91806)
CC-1aa10efa-2041_2070-ssp370-1,ON-MAIN-1aa10efa,Kenbridge,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-93.6347 49.48357)
CC-23f67ea8-2041_2070-ssp370-1,BC-MAIN-23f67ea8,Aley,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-123.77829 56.4471)
CC-6b4800fe-2041_2070-ssp370-1,BC-MAIN-6b4800fe,Gibraltar,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-122.28716 52.528495)
CC-18bed6d7-2041_2070-ssp370-1,BC-MAIN-18bed6d7,Yellowhead,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-119.817 51.52)
CC-e09881ff-2041_2070-ssp370-1,NL-MAIN-e09881ff,DSO (3 and 4),2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.081916 54.890828)
CC-b8c826a2-2041_2070-ssp370-1,QC-MAIN-b8c826a2,DSO (Goodwood),2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.34778 55.09939)
CC-bf503b6b-2041_2070-ssp370-1,BC-MAIN-bf503b6b,Highland Valley,2041_2070,ssp370,"BSk - Arid, steppe, cold",https://doi.org/10.1038/s41597-023-02549-6,POINT (-121.0483 50.4855)
CC-193ddddb-2041_2070-ssp370-1,BC-MAIN-193ddddb,Schaft Creek,2041_2070,ssp370,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-131 57.36667)
CC-3bb6b7cd-2041_2070-ssp370-1,BC-MAIN-3bb6b7cd,Trail,2041_2070,ssp370,"Dsa - Cold, dry summer, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-117.7137 49.0999)
CC-2587e541-2041_2070-ssp370-1,QC-MAIN-2587e541,Strange Lake,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-64.2 56.35)
CC-23155c25-2041_2070-ssp370-1,BC-MAIN-23155c25,Myra Falls,2041_2070,ssp370,"Cfb - Temperate, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-125.59 49.57)
CC-68c87980-2041_2070-ssp370-1,YT-MAIN-68c87980,Freegold Mountain,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-137.2 62.3)
CC-b2148882-2041_2070-ssp370-1,QC-MAIN-b2148882,Troilus,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.46 51.01)
CC-4a6187a4-2041_2070-ssp370-1,ON-MAIN-4a6187a4,RapidSX Demonstration Plant,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-76.5 44.233334)
CC-9dd2b7f8-2041_2070-ssp370-1,SK-MAIN-9dd2b7f8,Horseshoe-Raven,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.73639 58.15333)
CC-387b06fe-2041_2070-ssp370-1,ON-MAIN-387b06fe,Welland Mill,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.235065 42.998265)
CC-de2f9639-2041_2070-ssp370-1,ON-MAIN-de2f9639,Clarabelle,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.056782 46.495822)
CC-6e9b2449-2041_2070-ssp370-1,ON-MAIN-6e9b2449,Coleman,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.3397 46.6771)
CC-f080c409-2041_2070-ssp370-1,ON-MAIN-f080c409,Copper Cliff Complex,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.068205 46.491445)
CC-63b394c3-2041_2070-ssp370-1,ON-MAIN-63b394c3,Copper Cliff Complex,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.0569 46.4801)
CC-52224e1e-2041_2070-ssp370-1,ON-MAIN-52224e1e,Creighton,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.1861 46.474)
CC-48fe2205-2041_2070-ssp370-1,ON-MAIN-48fe2205,Garson,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.857 46.568)
CC-2e13aaa0-2041_2070-ssp370-1,ON-MAIN-2e13aaa0,Port Colborne,2041_2070,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.24 42.883)
CC-e0a6250e-2041_2070-ssp370-1,MB-MAIN-e0a6250e,Thompson (T-1 and T-3),2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-97.8444 55.7152)
CC-28f3f0fc-2041_2070-ssp370-1,ON-MAIN-28f3f0fc,Totten,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.454839 46.381174)
CC-d9036091-2041_2070-ssp370-1,NL-MAIN-d9036091,Long Harbour,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-53.811792 47.410938)
CC-2d8801d6-2041_2070-ssp370-1,NL-MAIN-2d8801d6,Voisey’s Bay,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-62.090855 56.331659)
CC-860bbbfc-2041_2070-ssp370-1,QC-MAIN-860bbbfc,Lac Doré Vanadium,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.95682 49.84573)
CC-e05ed9fe-2041_2070-ssp370-1,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-135.8456 64.0322)
CC-d59f82aa-2041_2070-ssp370-1,QC-MAIN-d59f82aa,Sirmac,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.47624 50.62225)
CC-b1b28b01-2041_2070-ssp370-1,NT-MAIN-b1b28b01,Nechalacho - T-Zone & Tardiff Zone,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-112.59972 62.11806)
CC-63f096a6-2041_2070-ssp370-1,AB-MAIN-63f096a6,Rainbow Lake,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-119.30174 58.50664)
CC-be473617-2041_2070-ssp370-1,QC-MAIN-be473617,Mont Sorcier,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.127578 49.918163)
CC-3c468faa-2041_2070-ssp370-1,ON-MAIN-3c468faa,Superior Lake,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-87.38361 48.9775)
CC-cb85213a-2041_2070-ssp370-1,ON-MAIN-cb85213a,Eagle River,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.4619 47.9861)
CC-9de9bb0d-2041_2070-ssp370-1,QC-MAIN-9de9bb0d,Kiena,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.91 48.12)
CC-c5fefb01-2041_2070-ssp370-1,ON-MAIN-c5fefb01,Mishi,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.4525 48.11028)
CC-feb13c30-2041_2070-ssp370-1,BC-MAIN-feb13c30,Record Ridge,2041_2070,ssp370,"Dsb - Cold, dry summer, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-117.884 49.082)
CC-5e0d8b48-2041_2070-ssp370-1,YT-MAIN-5e0d8b48,Casino,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-138.83333 62.73333)
CC-12c68d49-2041_2070-ssp370-1,ON-MAIN-12c68d49,Eagle's Nest,2041_2070,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-86.3038 52.74202)
CC-891d3cb5-2041_2070-ssp370-1,BC-MAIN-891d3cb5,Akie,2041_2070,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-124.86599 57.38088)
CC-5801b453-2041_2070-ssp585-1,QC-MAIN-5801b453,Abcourt-Barvue,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.67901 48.52154)
CC-d29e0839-2041_2070-ssp585-1,QC-MAIN-d29e0839,Sleeping Giant,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.97434 49.13259)
CC-f1ff4920-2041_2070-ssp585-1,QC-MAIN-f1ff4920,Akasaba West,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.58 48.04)
CC-4ea8ac9d-2041_2070-ssp585-1,NU-MAIN-4ea8ac9d,Amaruq,2041_2070,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-96.697 65.415)
CC-e7e6a960-2041_2070-ssp585-1,QC-MAIN-e7e6a960,Canadian Malartic,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.130824 48.122223)
CC-aeafbb59-2041_2070-ssp585-1,ON-MAIN-aeafbb59,Detour Lake,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.717631 50.018143)
CC-c0660aec-2041_2070-ssp585-1,QC-MAIN-c0660aec,Goldex,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.8733 48.0926)
CC-e51eda66-2041_2070-ssp585-1,QC-MAIN-e51eda66,LaRonde,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.428 48.2516)
CC-1f126a43-2041_2070-ssp585-1,ON-MAIN-1f126a43,Macassa,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.071637 48.142528)
CC-730aefe3-2041_2070-ssp585-1,NU-MAIN-730aefe3,Meadowbank,2041_2070,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-96.071313 65.0199956)
CC-8b0264c9-2041_2070-ssp585-1,NU-MAIN-8b0264c9,Meliadine,2041_2070,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-92.220206 63.031529)
CC-5d21dbd5-2041_2070-ssp585-1,MB-MAIN-5d21dbd5,Monument Bay,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-92.914016 54.446415)
CC-74997012-2041_2070-ssp585-1,ON-MAIN-74997012,Upper Beaver,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.76 48.16)
CC-687b8c8d-2041_2070-ssp585-1,ON-MAIN-687b8c8d,Island,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-84.449604 48.285667)
CC-7607a50e-2041_2070-ssp585-1,ON-MAIN-7607a50e,Young-Davidson,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.67444 47.94667)
CC-52c01ae4-2041_2070-ssp585-1,QC-MAIN-52c01ae4,Baie-Comeau,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-68.1491 49.2562)
CC-eac5a52b-2041_2070-ssp585-1,QC-MAIN-eac5a52b,Deschambault,2041_2070,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.9467 46.6939)
CC-81a288d0-2041_2070-ssp585-1,QC-MAIN-81a288d0,Elysis,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.17565 48.43214)
CC-c8966bdc-2041_2070-ssp585-1,QC-MAIN-c8966bdc,Bécancour,2041_2070,ssp585,,https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.3852 46.381)
CC-eab8c362-2041_2070-ssp585-1,ON-MAIN-eab8c362,Algoma Steel,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-84.36664 46.52055)
CC-8c7063b2-2041_2070-ssp585-1,QC-MAIN-8c7063b2,James Bay Lithium,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.06667 52.23333)
CC-3ef4f421-2041_2070-ssp585-1,BC-MAIN-3ef4f421,Avanti Kitsault,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-129.419 55.422)
CC-9fed34a8-2041_2070-ssp585-1,AB-MAIN-9fed34a8,AltaSteel,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-113.387962 53.492783)
CC-33c09b8b-2041_2070-ssp585-1,QC-MAIN-33c09b8b,Fire Lake,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.363935 52.352998)
CC-084bd95c-2041_2070-ssp585-1,QC-MAIN-084bd95c,Mont-Wright,2041_2070,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.330058 52.757053)
CC-1eee4ace-2041_2070-ssp585-1,QC-MAIN-1eee4ace,Contrecœur East,2041_2070,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.249081 45.837723)
CC-844dcc47-2041_2070-ssp585-1,QC-MAIN-844dcc47,Contrecœur West,2041_2070,ssp585,,https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.263268 45.819938)
CC-e25eed27-2041_2070-ssp585-1,QC-MAIN-e25eed27,Port-Cartier,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.797531 50.03213)
CC-4c35e094-2041_2070-ssp585-1,ON-MAIN-4c35e094,ArcelorMittal Dofasco,2041_2070,ssp585,"Cfa - Temperate, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.805204 43.269132)
CC-8825d90d-2041_2070-ssp585-1,ON-MAIN-8825d90d,Magino,2041_2070,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-84.45744 48.28869)
CC-de2e2f8e-2041_2070-ssp585-1,SK-MAIN-de2e2f8e,Prairie Lithium,2041_2070,ssp585,"BSk - Arid, steppe, cold",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.63518 49.21363)
CC-e928d96a-2041_2070-ssp585-1,ON-MAIN-e928d96a,Brampton,2041_2070,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.722125 43.691066)
