main_id,wpda_id,distance_to_centroid_m,distance_to_edge_m
,NU-WPDA-f8f3b1a2-1,,
,NU-WPDA-0b00e638-1,,
,NU-WPDA-38efcb7e-1,,
,ZZ-WPDA-a8db1ee9-1,,
,NU-WPDA-292e997f-1,,
,NU-WPDA-b78c796a-1,,
,ZZ-WPDA-c497a0f7-1,,
,ZZ-WPDA-37a40699-1,,
,BC-WPDA-af8f3439-1,,
,NL-WPDA-f4519219-1,,
,AB-WPDA-606b2311-1,,
,AB-WPDA-8dfe9a9c-1,,
,AB-WPDA-a9615179-1,,
,AB-WPDA-e4ff6fb0-1,,
,AB-WPDA-170f0db7-1,,
,AB-WPDA-16e096d0-1,,
,AB-WPDA-2e853bf9-1,,
,AB-WPDA-8a0dd68b-1,,
,AB-WPDA-8537f0c8-1,,
,MB-WPDA-3f0d3b5c-1,,
,MB-WPDA-ff7211cb-1,,
,MB-WPDA-877d4a18-1,,
,MB-WPDA-a79ef254-1,,
,MB-WPDA-d7276e7c-1,,
,MB-WPDA-51e2b58b-1,,
,MB-WPDA-90f548cd-1,,
,MB-WPDA-40e4764f-1,,
,NL-WPDA-cdc81486-1,,
,NL-WPDA-74446d8c-1,,
,NL-WPDA-df1cc49e-1,,
,NL-WPDA-13d8a16e-1,,
,ZZ-WPDA-f95448d5-1,,
,ZZ-WPDA-cd33252e-1,,
,ZZ-WPDA-249de778-1,,
,ZZ-WPDA-20104e9d-1,,
,ZZ-WPDA-2ac1f434-1,,
,ZZ-WPDA-6b5a2cdf-1,,
,NL-WPDA-cec8598b-1,,
,NL-WPDA-d28d648c-1,,
,ZZ-WPDA-e8360888-1,,
,ZZ-WPDA-23eaa139-1,,
,QC-WPDA-11561583-1,,
,QC-WPDA-0c276abd-1,,
,QC-WPDA-8d668528-1,,
,QC-WPDA-8fc3c2b7-1,,
,QC-WPDA-fd399479-1,,
,QC-WPDA-9624578e-1,,
,QC-WPDA-e02bd954-1,,
,QC-WPDA-055511f0-1,,
,BC-WPDA-86a856b6-1,,
,ON-WPDA-497fe948-1,,
,ON-WPDA-4b0c513b-1,,
,AB-WPDA-caa1e8b4-1,,
,NS-WPDA-fdcd9012-1,,
,ZZ-WPDA-28d71dec-1,,
,SK-WPDA-9aa72e90-1,,
,NB-WPDA-4095543e-1,,
,NB-WPDA-c56b4750-1,,
,NS-WPDA-d291f90d-1,,
,BC-WPDA-568213f1-1,,
,ON-WPDA-26709ec9-1,,
,AB-WPDA-2e6bff77-1,,
,ON-WPDA-63d3b515-1,,
,ZZ-WPDA-08cc3750-1,,
,ZZ-WPDA-fe213b1b-1,,
,ZZ-WPDA-16273b4b-1,,
,NB-WPDA-fd2aabbc-1,,
,NB-WPDA-b16ca795-1,,
,NB-WPDA-69bbddd5-1,,
,SK-WPDA-8f0b8f77-1,,
,ON-WPDA-3b7e8b4c-1,,
,ZZ-WPDA-5042cfcb-1,,
,SK-WPDA-0922b2be-1,,
,MB-WPDA-9a346e53-1,,
,ON-WPDA-d528d6c1-1,,
,ON-WPDA-fabd2a41-1,,
,ON-WPDA-d84daaf8-1,,
,NS-WPDA-19231e2d-1,,
,NB-WPDA-c855fcc1-1,,
,AB-WPDA-9f2bb85a-1,,
,SK-WPDA-5b1e7f4c-1,,
,NB-WPDA-8c91ddd0-1,,
,SK-WPDA-c147d229-1,,
,BC-WPDA-ee82dd27-1,,
,NS-WPDA-703e8b8b-1,,
,NS-WPDA-93a60d06-1,,
,SK-WPDA-c0d1ba9c-1,,
,ZZ-WPDA-4ddc206a-1,,
,BC-WPDA-5f6f1748-1,,
,ON-WPDA-a7efdc08-1,,
,ON-WPDA-404e9892-1,,
,ZZ-WPDA-2b17c876-1,,
,ON-WPDA-98954f61-1,,
,ON-WPDA-51117139-1,,
,ON-WPDA-b7e82ceb-1,,
,ON-WPDA-74a1001e-1,,
,ON-WPDA-d7c280a5-1,,
,ON-WPDA-a3bf32e2-1,,
,ON-WPDA-b87a5ec5-1,,
,ON-WPDA-ba96fb72-1,,
,ON-WPDA-9458158a-1,,
,ON-WPDA-1b63b825-1,,
,ON-WPDA-9d3950b7-1,,
,ON-WPDA-26839989-1,,
,ON-WPDA-d5777153-1,,
,ON-WPDA-e0eabbea-1,,
,ON-WPDA-29935f98-1,,
,ON-WPDA-8dad6a8a-1,,
,ON-WPDA-12fb0f5c-1,,
,ON-WPDA-ecbb7729-1,,
,ON-WPDA-9f67cd24-1,,
,ON-WPDA-f803131c-1,,
,BC-WPDA-1f7ea273-1,,
,BC-WPDA-5bc1ad88-1,,
,ZZ-WPDA-3eaffd20-1,,
,ZZ-WPDA-ad07cd58-1,,
,ZZ-WPDA-e2039e9e-1,,
,ZZ-WPDA-e40b9dee-1,,
,BC-WPDA-dea4469a-1,,
,BC-WPDA-d5680769-1,,
,BC-WPDA-48649343-1,,
,BC-WPDA-b18f74c4-1,,
,BC-WPDA-c90db6d7-1,,
,BC-WPDA-13cb8422-1,,
,BC-WPDA-7f6d77f4-1,,
,BC-WPDA-3bf96f69-1,,
,BC-WPDA-c687d685-1,,
,BC-WPDA-20ccc478-1,,
,ZZ-WPDA-c7724f69-1,,
,ZZ-WPDA-1a7282e8-1,,
,BC-WPDA-814e2166-1,,
,BC-WPDA-96a6aa51-1,,
,BC-WPDA-9d32f821-1,,
,BC-WPDA-e3ad5435-1,,
,BC-WPDA-a226ea74-1,,
,ZZ-WPDA-edbf2890-1,,
,ZZ-WPDA-64996e54-1,,
,BC-WPDA-e5db5fad-1,,
,BC-WPDA-991da217-1,,
,BC-WPDA-58b46fb1-1,,
,BC-WPDA-3123d08b-1,,
,BC-WPDA-5894abcf-1,,
,BC-WPDA-890c382b-1,,
,BC-WPDA-bbae456a-1,,
,BC-WPDA-7e7b5a0b-1,,
,BC-WPDA-fa214c9f-1,,
,BC-WPDA-2931df24-1,,
,BC-WPDA-8aed492e-1,,
,BC-WPDA-92f618a5-1,,
,BC-WPDA-6f3f7515-1,,
,BC-WPDA-91bff09e-1,,
,BC-WPDA-33196c76-1,,
,BC-WPDA-395dca53-1,,
,BC-WPDA-75b9e733-1,,
,BC-WPDA-d25c35b1-1,,
,BC-WPDA-a1a7169a-1,,
,BC-WPDA-7e259615-1,,
,BC-WPDA-b6eae92b-1,,
,BC-WPDA-44e81415-1,,
,BC-WPDA-34596f0b-1,,
,BC-WPDA-a72caa69-1,,
,BC-WPDA-01123596-1,,
,BC-WPDA-640777d4-1,,
,BC-WPDA-fc9e0b1e-1,,
,BC-WPDA-dcfc196e-1,,
,BC-WPDA-4f8fff09-1,,
,BC-WPDA-03a4a2f0-1,,
,BC-WPDA-dc2ac952-1,,
,BC-WPDA-a3457eaa-1,,
,BC-WPDA-fdea24df-1,,
,BC-WPDA-d6d93fde-1,,
,BC-WPDA-979bfd56-1,,
,BC-WPDA-205b959d-1,,
,ZZ-WPDA-0364a100-1,,
,BC-WPDA-54a025d8-1,,
,BC-WPDA-88bd5634-1,,
,BC-WPDA-a25a2129-1,,
,BC-WPDA-8781fc3b-1,,
,BC-WPDA-ed29fdd6-1,,
,BC-WPDA-e72ef9da-1,,
,BC-WPDA-7f787316-1,,
,BC-WPDA-a52e25aa-1,,
,BC-WPDA-08159ac2-1,,
,BC-WPDA-7b9cb21e-1,,
,BC-WPDA-91771cff-1,,
,ZZ-WPDA-d78dba06-1,,
,ZZ-WPDA-38638eab-1,,
,BC-WPDA-1f107e4b-1,,
,BC-WPDA-0a1ef945-1,,
,ZZ-WPDA-50df0fa9-1,,
,BC-WPDA-04c8706d-1,,
,ZZ-WPDA-5f257501-1,,
,BC-WPDA-0341d965-1,,
,BC-WPDA-023b8322-1,,
,BC-WPDA-08cbb9ec-1,,
,ZZ-WPDA-f279039d-1,,
,ZZ-WPDA-d5b8e778-1,,
,ZZ-WPDA-7f71c3bc-1,,
,BC-WPDA-1b2926d9-1,,
,BC-WPDA-2b099da9-1,,
,BC-WPDA-5615b6ec-1,,
,BC-WPDA-40d65530-1,,
,BC-WPDA-e19efaa7-1,,
,BC-WPDA-5e7ba24c-1,,
,BC-WPDA-506ee257-1,,
,BC-WPDA-21331b45-1,,
,BC-WPDA-ff3b23bd-1,,
,BC-WPDA-1e5a0afb-1,,
,BC-WPDA-cfe9c46a-1,,
,BC-WPDA-81e2ae67-1,,
,BC-WPDA-e5183ad5-1,,
,ZZ-WPDA-7a6b3185-1,,
,BC-WPDA-46580990-1,,
,BC-WPDA-ea7e77dc-1,,
,BC-WPDA-b3f2b689-1,,
,BC-WPDA-ce122eb6-1,,
,ZZ-WPDA-8e5d2dcf-1,,
,BC-WPDA-4fce21a0-1,,
,BC-WPDA-3275dbb3-1,,
,BC-WPDA-209c10c5-1,,
,BC-WPDA-8aa214d8-1,,
,BC-WPDA-ec2e299d-1,,
,ZZ-WPDA-53851e2d-1,,
,BC-WPDA-d1952b7a-1,,
,BC-WPDA-76eab61d-1,,
,ON-WPDA-c90adc96-1,,
,ON-WPDA-d6c2113d-1,,
,ON-WPDA-419856c5-1,,
,ZZ-WPDA-78e86627-1,,
,BC-WPDA-723fb9dc-1,,
,BC-WPDA-7f9c6470-1,,
,BC-WPDA-71cf4f05-1,,
,BC-WPDA-8c455baf-1,,
,BC-WPDA-6c35895c-1,,
,BC-WPDA-40d470f4-1,,
,BC-WPDA-f9380ae9-1,,
,BC-WPDA-653a99d1-1,,
,BC-WPDA-36787742-1,,
,BC-WPDA-c5481cb7-1,,
,ZZ-WPDA-9ad9a5ae-1,,
,ZZ-WPDA-a8ff6fe0-1,,
,ZZ-WPDA-cc3c584c-1,,
,ZZ-WPDA-820bd132-1,,
,QC-WPDA-fe386f12-1,,
,ON-WPDA-6e41e417-1,,
,ON-WPDA-cf1c86c3-1,,
,ON-WPDA-8911c65d-1,,
,ON-WPDA-44535e10-1,,
,ON-WPDA-ee136c4e-1,,
,ON-WPDA-d5a06eb8-1,,
,ON-WPDA-bfa91386-1,,
,ON-WPDA-68890405-1,,
,ON-WPDA-4522df0e-1,,
,ON-WPDA-445e4286-1,,
,ON-WPDA-343b363e-1,,
,ON-WPDA-204cc614-1,,
,ON-WPDA-fd7a8ef9-1,,
,ON-WPDA-a5583608-1,,
,ON-WPDA-76d64486-1,,
,ON-WPDA-cea11887-1,,
,ON-WPDA-47160092-1,,
,ON-WPDA-c9b60b78-1,,
,ON-WPDA-9fae7bdb-1,,
,ON-WPDA-9a653754-1,,
,ON-WPDA-9b392e8b-1,,
,ON-WPDA-126bfd19-1,,
,ON-WPDA-755a288d-1,,
,ON-WPDA-723fa1eb-1,,
,ON-WPDA-e120697f-1,,
,ON-WPDA-148d5220-1,,
,ON-WPDA-23fb5bb6-1,,
,ON-WPDA-a49fba08-1,,
,ON-WPDA-7f7c2953-1,,
,ON-WPDA-2093574f-1,,
,MB-WPDA-b8fba7cd-1,,
,AB-WPDA-3cf9b2d3-1,,
,AB-WPDA-533ae99c-1,,
,AB-WPDA-170e6cb1-1,,
,AB-WPDA-4f7e4ba2-1,,
,AB-WPDA-64dd5584-1,,
,AB-WPDA-b2fdfea2-1,,
,AB-WPDA-4ad7447e-1,,
,AB-WPDA-90a6347e-1,,
,AB-WPDA-d776dd29-1,,
,AB-WPDA-47667490-1,,
,AB-WPDA-c51b7c65-1,,
,AB-WPDA-f1fea3dc-1,,
,AB-WPDA-1fc9b1f1-1,,
,AB-WPDA-3cf5941f-1,,
,AB-WPDA-3abb43e9-1,,
,AB-WPDA-e9f097f0-1,,
,AB-WPDA-50a6e412-1,,
,AB-WPDA-840d2be2-1,,
,AB-WPDA-fd860f6a-1,,
,BC-WPDA-4c9e7ac3-1,,
,BC-WPDA-1c2151aa-1,,
,BC-WPDA-bbc1aa2c-1,,
,BC-WPDA-35ed0f69-1,,
,BC-WPDA-06e4df6f-1,,
,BC-WPDA-922f26ec-1,,
,BC-WPDA-fff393af-1,,
,BC-WPDA-f1515953-1,,
,BC-WPDA-4e1ad81c-1,,
,BC-WPDA-1a4573ab-1,,
,BC-WPDA-9cbff49f-1,,
,BC-WPDA-e8e58e35-1,,
,BC-WPDA-4317181c-1,,
,BC-WPDA-8cbc7272-1,,
,BC-WPDA-9077e3cb-1,,
,BC-WPDA-19b23f51-1,,
,BC-WPDA-2bc0120a-1,,
,BC-WPDA-b7bfdb6f-1,,
,BC-WPDA-b8479142-1,,
,BC-WPDA-0772231d-1,,
,BC-WPDA-61760cb8-1,,
,BC-WPDA-d2d5481d-1,,
,NL-WPDA-219a11af-1,,
,ZZ-WPDA-6870f308-1,,
,QC-WPDA-e56d4ae1-1,,
,QC-WPDA-750140bb-1,,
,QC-WPDA-d3693f0b-1,,
,ON-WPDA-221ede7e-1,,
,ON-WPDA-540f3f3d-1,,
,ZZ-WPDA-7425154f-1,,
,SK-WPDA-6b9ea71b-1,,
,SK-WPDA-34aa32e8-1,,
,SK-WPDA-169015f0-1,,
,SK-WPDA-dc986c80-1,,
,SK-WPDA-759adae6-1,,
,SK-WPDA-a81dd9fd-1,,
,SK-WPDA-de4bf90f-1,,
,SK-WPDA-53873267-1,,
,AB-WPDA-c0da7aea-1,,
,AB-WPDA-2fb01488-1,,
,NU-WPDA-31326aff-1,,
,NU-WPDA-c6925d60-1,,
,NT-WPDA-0eb40273-1,,
,ZZ-WPDA-938fd8ca-1,,
,NT-WPDA-f61f0676-1,,
,ZZ-WPDA-07ffea3d-1,,
,NU-WPDA-359074e4-1,,
,NT-WPDA-f7d0dacd-1,,
,NB-WPDA-d12316c5-1,,
,NB-WPDA-718e1afa-1,,
,ZZ-WPDA-59226f45-1,,
,ZZ-WPDA-d58883b8-1,,
,NL-WPDA-79a8052f-1,,
,ZZ-WPDA-8c1a0798-1,,
,NL-WPDA-bdf029ce-1,,
,NL-WPDA-463f4798-1,,
,NL-WPDA-1a6d9c44-1,,
,NL-WPDA-fc03cfda-1,,
,NL-WPDA-63122b0c-1,,
,NL-WPDA-7b38685a-1,,
,NL-WPDA-4744e1c8-1,,
,NL-WPDA-ca91f427-1,,
,NL-WPDA-29a33336-1,,
,NL-WPDA-fc62bb27-1,,
,NL-WPDA-a64f6ade-1,,
,NL-WPDA-52e7cfb0-1,,
,NL-WPDA-2575a168-1,,
,NL-WPDA-5fe9d9fa-1,,
,NL-WPDA-17499d3b-1,,
,MB-WPDA-121887af-1,,
,MB-WPDA-d805ba33-1,,
,MB-WPDA-39acb1cf-1,,
,MB-WPDA-c2b2bcca-1,,
,MB-WPDA-5a49d0b9-1,,
,MB-WPDA-b0b9a1a7-1,,
,ZZ-WPDA-c5422faa-1,,
,ON-WPDA-231fcee8-1,,
,ON-WPDA-6fb83852-1,,
,ON-WPDA-f5e8a50d-1,,
,ON-WPDA-d44f9135-1,,
,ON-WPDA-9f803c0e-1,,
,ON-WPDA-0b4aa01d-1,,
,ON-WPDA-53c1ffa3-1,,
,ON-WPDA-decbf4d2-1,,
,ON-WPDA-93ad8465-1,,
,ON-WPDA-0b644f00-1,,
,ON-WPDA-259c5d31-1,,
,ON-WPDA-15687faa-1,,
,ON-WPDA-27c148f2-1,,
,ON-WPDA-9a09c5df-1,,
,ON-WPDA-edf466de-1,,
,ON-WPDA-8deba940-1,,
,ON-WPDA-0830e6cf-1,,
,ON-WPDA-3bf79ac4-1,,
,ON-WPDA-60b9cab2-1,,
,ON-WPDA-733d6dfa-1,,
,ON-WPDA-da3d172a-1,,
,ON-WPDA-8dec1010-1,,
,ON-WPDA-9c8f82a2-1,,
,ON-WPDA-ac265262-1,,
,ON-WPDA-f3588edb-1,,
,ON-WPDA-44e8b92c-1,,
,ON-WPDA-6dee4d21-1,,
,ON-WPDA-ca0d2238-1,,
,ON-WPDA-93882f1d-1,,
,ON-WPDA-9290645a-1,,
,ON-WPDA-f53c10de-1,,
,ON-WPDA-a24c0498-1,,
,ON-WPDA-881e117c-1,,
,ON-WPDA-a986024d-1,,
,ON-WPDA-ba2b1b07-1,,
,ON-WPDA-ee1b75d4-1,,
,ON-WPDA-0b0650e1-1,,
,ON-WPDA-28562fb9-1,,
,ON-WPDA-043a653a-1,,
,ON-WPDA-65be1484-1,,
,ON-WPDA-dfd021c8-1,,
,ON-WPDA-863c1205-1,,
,ON-WPDA-691feb65-1,,
,ON-WPDA-89b8424b-1,,
,ON-WPDA-df7b3ba4-1,,
,ON-WPDA-4a706495-1,,
,ON-WPDA-80c7fda5-1,,
,ON-WPDA-a255bbb7-1,,
,ON-WPDA-0ab0fd52-1,,
,ON-WPDA-1a6f4855-1,,
,ON-WPDA-d3802db2-1,,
,ON-WPDA-d0be9bf8-1,,
,ON-WPDA-e1616f6b-1,,
,ON-WPDA-16311d13-1,,
,ON-WPDA-47fd8488-1,,
,ON-WPDA-6f016d24-1,,
,ON-WPDA-168c4fe6-1,,
,ON-WPDA-0992553a-1,,
,ON-WPDA-c9235fdb-1,,
,ON-WPDA-313e1601-1,,
,ON-WPDA-a9999da5-1,,
,ON-WPDA-06d56117-1,,
,ON-WPDA-b560ea5f-1,,
,ON-WPDA-7c672ac4-1,,
,ON-WPDA-c1569c9a-1,,
,ON-WPDA-25e26f15-1,,
,ON-WPDA-62c50ba1-1,,
,ON-WPDA-311764f6-1,,
,ON-WPDA-8116fba4-1,,
,ON-WPDA-f611ac1c-1,,
,ON-WPDA-aa5f2c58-1,,
,ON-WPDA-ff94f119-1,,
,ON-WPDA-dc3ef508-1,,
,ON-WPDA-887baa21-1,,
,ON-WPDA-f9014e05-1,,
,ON-WPDA-5d230695-1,,
,ON-WPDA-98a386dc-1,,
,ON-WPDA-d1aa46a9-1,,
,ON-WPDA-620b0a2c-1,,
,ON-WPDA-77751556-1,,
,ON-WPDA-51792eda-1,,
,ON-WPDA-baee2f08-1,,
,ON-WPDA-f144aa60-1,,
,ON-WPDA-911ffe9f-1,,
,ON-WPDA-9ac5b7d1-1,,
,ON-WPDA-476dcc0e-1,,
,ON-WPDA-00b5a677-1,,
,ON-WPDA-54ed38a9-1,,
,ON-WPDA-7f6d5195-1,,
,ON-WPDA-64a47c12-1,,
,ON-WPDA-f41fc88c-1,,
,ON-WPDA-daa6664e-1,,
,ON-WPDA-09d2028b-1,,
,ON-WPDA-bcc19fe6-1,,
,ON-WPDA-85fcbe9c-1,,
,ON-WPDA-75680934-1,,
,ZZ-WPDA-2256ad95-1,,
,ZZ-WPDA-b5d7fd45-1,,
,ON-WPDA-7a4a42d2-1,,
,ON-WPDA-e21bb5f1-1,,
,ON-WPDA-455515fc-1,,
,ON-WPDA-5f26c2d4-1,,
,ON-WPDA-8f4bb7e9-1,,
,ON-WPDA-133c3098-1,,
,ON-WPDA-bc5f539e-1,,
,ON-WPDA-6376e5d1-1,,
,ON-WPDA-9ef0ca0c-1,,
,ON-WPDA-e25ecf5e-1,,
,ON-WPDA-1f1e823c-1,,
,ON-WPDA-6bb9fdeb-1,,
,ON-WPDA-f9f4adb6-1,,
,ON-WPDA-d742ac34-1,,
,ON-WPDA-4b00f125-1,,
,ON-WPDA-52384005-1,,
,ON-WPDA-c42c21b4-1,,
,ON-WPDA-a5eaf0fd-1,,
,ON-WPDA-66f199c3-1,,
,ON-WPDA-daf40cc2-1,,
,ON-WPDA-d0b8fd7f-1,,
,ON-WPDA-12e44dfa-1,,
,ON-WPDA-864ab7b6-1,,
,ON-WPDA-f9c4e925-1,,
,ON-WPDA-be04e6d3-1,,
,ON-WPDA-7713b8da-1,,
,ON-WPDA-2483ab36-1,,
,ON-WPDA-dd2b542e-1,,
,ON-WPDA-669776f0-1,,
,ON-WPDA-6f9b57b7-1,,
,ON-WPDA-7fa3e0ce-1,,
,ON-WPDA-d911897a-1,,
,ON-WPDA-0c4e45b8-1,,
,ON-WPDA-71061c48-1,,
,ON-WPDA-8ebcf7a9-1,,
,ON-WPDA-e23722fb-1,,
,NU-WPDA-76e50f5a-1,,
,NU-WPDA-5bfd2f35-1,,
,ZZ-WPDA-0682215f-1,,
,ZZ-WPDA-37467ef8-1,,
,ON-WPDA-e3a902e2-1,,
,ZZ-WPDA-f57bb28c-1,,
,QC-WPDA-5d18cf08-1,,
,AB-WPDA-b5a8b958-1,,
,AB-WPDA-9120379e-1,,
,BC-WPDA-73b4c32c-1,,
,BC-WPDA-cb3bd170-1,,
,BC-WPDA-82d0e8ec-1,,
,BC-WPDA-6a6a8c6c-1,,
,BC-WPDA-5f02a877-1,,
,BC-WPDA-12fb9100-1,,
,BC-WPDA-cb87f336-1,,
,BC-WPDA-b72ff12a-1,,
,QC-WPDA-4e2b2f47-1,,
,QC-WPDA-a0076bbf-1,,
,QC-WPDA-8f1cc240-1,,
,QC-WPDA-2ed544a9-1,,
,QC-WPDA-67abf72c-1,,
,QC-WPDA-017ef0b2-1,,
,QC-WPDA-73e822c5-1,,
,QC-WPDA-68615607-1,,
,QC-WPDA-498eecb2-1,,
,QC-WPDA-524947a0-1,,
,QC-WPDA-5c98b8f8-1,,
,QC-WPDA-f14a07a3-1,,
,QC-WPDA-fbbf2cad-1,,
,QC-WPDA-6c74f90d-1,,
,QC-WPDA-aff84b7b-1,,
,QC-WPDA-720859db-1,,
,QC-WPDA-bd8cac3e-1,,
,QC-WPDA-8973a64d-1,,
,QC-WPDA-8c2bfe1f-1,,
,QC-WPDA-ad71b10b-1,,
,QC-WPDA-038b62f2-1,,
,QC-WPDA-325d9ef7-1,,
,QC-WPDA-329df1d4-1,,
,MB-WPDA-aab1064f-1,,
,MB-WPDA-4f8a3be7-1,,
,MB-WPDA-8300e8f5-1,,
,MB-WPDA-cdadd950-1,,
,MB-WPDA-3b59e391-1,,
,MB-WPDA-7ebf1eb4-1,,
,MB-WPDA-f8a05354-1,,
,MB-WPDA-4ee77574-1,,
,MB-WPDA-778976b2-1,,
,MB-WPDA-0c726b6f-1,,
,MB-WPDA-f5c0e75a-1,,
,MB-WPDA-2c20a04f-1,,
,MB-WPDA-c0bcde87-1,,
,MB-WPDA-31bce41e-1,,
,MB-WPDA-5feb664d-1,,
,MB-WPDA-296c9631-1,,
,MB-WPDA-815a08ec-1,,
,MB-WPDA-0e8f9b32-1,,
,MB-WPDA-599078c1-1,,
,MB-WPDA-e86d52a0-1,,
,MB-WPDA-99445a8c-1,,
,MB-WPDA-b61fce03-1,,
,MB-WPDA-ea0ce412-1,,
,MB-WPDA-d8e2feb7-1,,
,MB-WPDA-64978cc8-1,,
,MB-WPDA-0838c842-1,,
,MB-WPDA-f75cf2fa-1,,
,MB-WPDA-7f90b9b0-1,,
,MB-WPDA-372a0ee7-1,,
,MB-WPDA-20c76548-1,,
,MB-WPDA-e98ab495-1,,
,MB-WPDA-015e88f9-1,,
,MB-WPDA-81593412-1,,
,MB-WPDA-a65d87f6-1,,
,MB-WPDA-c29ed025-1,,
,MB-WPDA-2714e7b5-1,,
,ZZ-WPDA-5453fc28-1,,
,ZZ-WPDA-38a6050d-1,,
,QC-WPDA-45690cbc-1,,
,AB-WPDA-6dc18aad-1,,
,AB-WPDA-96b68652-1,,
,AB-WPDA-808ce7be-1,,
,AB-WPDA-e66e7809-1,,
,AB-WPDA-615ac250-1,,
,AB-WPDA-4fe6028f-1,,
,AB-WPDA-f31ef006-1,,
,AB-WPDA-ef5acf4c-1,,
,AB-WPDA-11ee973d-1,,
,AB-WPDA-6df2f9bc-1,,
,AB-WPDA-1f22ee06-1,,
,AB-WPDA-f372757e-1,,
,AB-WPDA-4be5299c-1,,
,AB-WPDA-ed65ef17-1,,
,AB-WPDA-08455bd0-1,,
,AB-WPDA-bd6e422c-1,,
,AB-WPDA-d4a88eb0-1,,
,AB-WPDA-c88aea5f-1,,
,AB-WPDA-9c65a64a-1,,
,AB-WPDA-965d0263-1,,
,AB-WPDA-4345574d-1,,
,AB-WPDA-77764272-1,,
,AB-WPDA-88aed6fa-1,,
,AB-WPDA-d950886a-1,,
,AB-WPDA-d59542e3-1,,
,AB-WPDA-1e65d473-1,,
,AB-WPDA-8dc56ce8-1,,
,AB-WPDA-6fd8b952-1,,
,AB-WPDA-7f720946-1,,
,AB-WPDA-ad293d20-1,,
,AB-WPDA-3abbde31-1,,
,AB-WPDA-dd195389-1,,
,AB-WPDA-10d1ccab-1,,
,AB-WPDA-a1ceaa5a-1,,
,AB-WPDA-28d75d2f-1,,
,AB-WPDA-e7227245-1,,
,AB-WPDA-0624f714-1,,
,AB-WPDA-2c6b46e4-1,,
,AB-WPDA-ed4dad48-1,,
,AB-WPDA-612deb72-1,,
,AB-WPDA-c17af92b-1,,
,AB-WPDA-ea8e1a22-1,,
,AB-WPDA-42fb88a4-1,,
,AB-WPDA-d5726560-1,,
,AB-WPDA-1aa536d1-1,,
,AB-WPDA-670ab18e-1,,
,AB-WPDA-8f007030-1,,
,AB-WPDA-688f1fa9-1,,
,AB-WPDA-85abeb29-1,,
,BC-WPDA-73e316ab-1,,
,BC-WPDA-7b3a3ed2-1,,
,ZZ-WPDA-00f85f94-1,,
,BC-WPDA-6cdf0e5c-1,,
,BC-WPDA-6714ff42-1,,
,ZZ-WPDA-994cf21b-1,,
,ZZ-WPDA-21b39774-1,,
,ZZ-WPDA-7cf34b17-1,,
,BC-WPDA-56d18911-1,,
,BC-WPDA-37ff7679-1,,
,BC-WPDA-941613d7-1,,
,BC-WPDA-b523e4a3-1,,
,BC-WPDA-137e085d-1,,
,BC-WPDA-0f773799-1,,
,BC-WPDA-7b4750a0-1,,
,BC-WPDA-30e48165-1,,
,BC-WPDA-d724ee6c-1,,
,BC-WPDA-b5671d6d-1,,
,BC-WPDA-64276a7c-1,,
,BC-WPDA-7dbc2223-1,,
,BC-WPDA-773bb2e9-1,,
,BC-WPDA-58d8008d-1,,
,BC-WPDA-bc5cffd0-1,,
,BC-WPDA-e57f04d6-1,,
,BC-WPDA-a83d234d-1,,
,BC-WPDA-0328ee77-1,,
,BC-WPDA-b860f3be-1,,
,BC-WPDA-9fa91f2b-1,,
,BC-WPDA-d7e393c1-1,,
,BC-WPDA-d5da86f4-1,,
,BC-WPDA-48c7e0be-1,,
,BC-WPDA-f967e5ef-1,,
,BC-WPDA-3c28d21a-1,,
,ZZ-WPDA-e46cc1b2-1,,
,BC-WPDA-2fe7cbd9-1,,
,BC-WPDA-4e126523-1,,
,BC-WPDA-4f400813-1,,
,BC-WPDA-6ac4942c-1,,
,BC-WPDA-92ebd6fd-1,,
,BC-WPDA-1ff2503e-1,,
,BC-WPDA-ab965d17-1,,
,BC-WPDA-0ec68613-1,,
,BC-WPDA-62b72b3a-1,,
,BC-WPDA-4a931d51-1,,
,BC-WPDA-f2f6325b-1,,
,BC-WPDA-93680164-1,,
,BC-WPDA-f4224fdf-1,,
,BC-WPDA-48d4457e-1,,
,BC-WPDA-6c50a810-1,,
,ZZ-WPDA-cfd8e321-1,,
,ZZ-WPDA-ee0efb81-1,,
,BC-WPDA-3e0bc1d0-1,,
,BC-WPDA-55b1b53c-1,,
,BC-WPDA-357d6837-1,,
,BC-WPDA-b75cc885-1,,
,ZZ-WPDA-aedf1aee-1,,
,BC-WPDA-37d99095-1,,
,BC-WPDA-de5c6ad9-1,,
,BC-WPDA-a48f6818-1,,
,BC-WPDA-bafcfd00-1,,
,BC-WPDA-7033cfa4-1,,
,BC-WPDA-8919c46f-1,,
,BC-WPDA-5f8e377f-1,,
,BC-WPDA-e97e100f-1,,
,BC-WPDA-782945b2-1,,
,BC-WPDA-58514a34-1,,
,BC-WPDA-4c7502cf-1,,
,BC-WPDA-69b0dcf5-1,,
,ZZ-WPDA-57179fc3-1,,
,BC-WPDA-166e5b8c-1,,
,BC-WPDA-47dd404a-1,,
,BC-WPDA-01eca123-1,,
,BC-WPDA-6097859e-1,,
,BC-WPDA-a9b40515-1,,
,BC-WPDA-64a34d27-1,,
,BC-WPDA-407a3ff0-1,,
,BC-WPDA-7404d788-1,,
,BC-WPDA-34c033b3-1,,
