main_id,pollutant_id,distance_m,name,facility_name_npri,similarity_full_score,similarity_partial_score
ON-MAIN-ca1b538d-1,ON-pollutant-041a1950-25,217.4,Young-Davidson,Young-Davidson,100.0,100.0
ON-MAIN-ca1b538d-1,ON-pollutant-041a1950-26,217.4,Young-Davidson,Young-Davidson,100.0,100.0
ON-MAIN-ca1b538d-1,ON-pollutant-041a1950-27,217.4,Young-Davidson,Young-Davidson,100.0,100.0
ON-MAIN-ca1b538d-1,ON-pollutant-041a1950-28,217.4,Young-Davidson,Young-Davidson,100.0,100.0
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-1,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-2,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-3,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-4,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-5,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-6,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-7,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-8,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-9,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-10,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-11,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-12,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-13,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-14,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-15,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-16,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-17,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-18,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-19,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-20,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-21,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-22,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-23,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-24,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-25,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
ON-MAIN-079ac66d-1,ON-pollutant-9a4fe886-26,268.45,Hemlo (Williams),Williams Mine,55.172413793103445,72.72727272727273
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-1,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-2,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-3,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-4,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-5,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-6,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-7,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-8,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-9,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-10,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-11,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-12,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-256d7c3a-13,10002.97,Lamaque,Division Goldex,9.090909090909093,22.22222222222222
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-1,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-2,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-3,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-4,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-5,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-6,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-7,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-8,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-9,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-10,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-11,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-12,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-13,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-14,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-15,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-16,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-17,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-9b26227d-18,11683.1,Lamaque,Eldorado Gold (Québec) Inc.,17.647058823529417,28.57142857142857
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-1,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-2,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-3,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-4,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-5,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-6,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-7,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-8,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-9,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-10,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-11,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-12,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-13,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-14,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-15,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-16,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-17,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-18,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-19,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
QC-MAIN-cb4de7b8-1,QC-pollutant-8302a998-20,14003.31,Lamaque,Complexe minier Kiena,14.28571428571429,30.76923076923077
