Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
11046,Great Lakes Copper Ltd.,Great Lakes Copper Ltd.,London,1010 Clarke Road,N5Y 5S6,Ontario,43.0233,-81.1842,11.39,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,"Copper Rolling, Drawing, Extruding and Alloying",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331420&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11046-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111046&GoCTemplateCulture=en-CA
"
11086,Usine de coulée continue de Montréal-Est,Nexans Canada Inc.,Montréal Est,460 Durocher Avenue,H1B 5H6,Quebec,45.6291,-73.5132,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,"Copper Rolling, Drawing, Extruding and Alloying",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331420&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11086-2019.html,"http://indicators-map.canada.ca/App/Detail?id=0111086&GoCTemplateCulture=en-CA
"
11095,INFASCO,Ifastgroupe,Marieville,700 Ouellette,J3M 1P6,Quebec,45.431,-73.1673,15.56,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Cold-Rolled Steel Shape Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331221&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11095-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111095&GoCTemplateCulture=en-CA
"
11103,Kaiser Aluminum Canada Limited,Kaiser Aluminum Canada Limited,London,3021 Gore Road,N5V 5A9,Ontario,42.9862,-81.1408,17.46,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,"Aluminum Rolling, Drawing, Extruding and Alloying",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331317&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11103-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111103&GoCTemplateCulture=en-CA
"
11128,Sivaco Québec,Groupe des tréfileries Sivaco 2004,Marieville,800 Ouellette,J3M 1P5,Quebec,45.4372,-73.1676,13.86,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Steel Wire Drawing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331222&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11128-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111128&GoCTemplateCulture=en-CA
"
11230,Laminoir fil machine - ArcelorMittal Contrecoeur,ArcelorMittal Produits Longs Canada s.e.n.c,Contrecoeur,3900 Route des Aciéries,J0L 1C0,Quebec,45.8295,-73.2584,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11230-2017.html,"http://indicators-map.canada.ca/App/Detail?id=0111230&GoCTemplateCulture=en-CA
"
11231,ArcelorMittal Longueuil,ArcelorMittal Produits Longs Canada s.e.n.c,Longueuil,2555 chemin du Lac,J4N 1C1,Quebec,45.5663,-73.4579,23.89,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11231-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111231&GoCTemplateCulture=en-CA
"
11368,Valbruna ASW Inc.,Valbruna ASW Inc.,Welland,42 Centre Street,L3B 5N9,Ontario,42.99864,-79.23453,12.51,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11368-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111368&GoCTemplateCulture=en-CA
"
11390,Fonderie Bibby Sainte-Croix,Canada Pipe Co Ltd.,Sainte Croix,6200 Principale,G0S 2H0,Quebec,46.6233,-71.73606,17.86,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron Foundries,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331511&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11390-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111390&GoCTemplateCulture=en-CA
"
11718,North York Division,"Hydro Extrusion Canada, Inc.",Toronto,7 Alloy Court,M9M 3A2,Ontario,43.736,-79.532,19.28,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,"Aluminum Rolling, Drawing, Extruding and Alloying",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331317&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11718-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111718&GoCTemplateCulture=en-CA
"
11723,Port Colborne Refinery,Vale Canada Ltd,Port Colborne,187 Davis Street,L3K 5W2,Ontario,42.8826,-79.2405,14.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Non-Ferrous Metal (except Aluminum) Smelting and Refining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11723-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111723&GoCTemplateCulture=en-CA
"
11730,Usine Vaudreuil,Rio Tinto Alcan Inc,Jonquière,1955 Mellon Boulevard,G7S 4L2,Quebec,48.4257,-71.1718,380.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Primary Production of Alumina and Aluminum,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331313&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11730-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111730&GoCTemplateCulture=en-CA
"
11744,Pickering,Signature Aluminum Canada Inc.,Pickering,1850 Clements Road,L1W 3R8,Ontario,43.82797,-79.05871,14.85,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,"Aluminum Rolling, Drawing, Extruding and Alloying",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331317&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11744-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111744&GoCTemplateCulture=en-CA
"
11750,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P,ArcelorMittal Canada MP Inc. and ArcelorMittal Canada Inc. p,Windsor,300 Sprucewood Avenue,N9C 0B7,Ontario,42.2605,-83.1002,24.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11750-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111750&GoCTemplateCulture=en-CA
"
